sentence,doc
要 实事求是 地 判断 国际 形势 ， 恰当 处理 对外 关系 ， 以 利 抓住 机遇 、 集中 力量 加快 国内 经济 和 其他 事业 的 发展,Jiang2
要 坚持 独立自主 的 和平 外交 政策 ， 始终 把 国家 的 主权 和 安全 放 在 第一位,Jiang2
坚持 在 和平共处五项原则 的 基础 上 建立 和 发展 同 所有 国家 的 友好 合作 关系,Jiang2
坚持 睦邻 友好 政策 ， 积极 发展 同 邻国 的 关系 ， 争取 良好 的 周边 环境,Jiang2
始终 把 发展 和 加强 同 第三世界 即 发展中国家 的 友好 合作 关系 作为 我国 外交 工作 的 立足点,Jiang2
进一步 改善 和 发展 同 大国 的 关系 ， 彼此 相互 尊重 、 求同存异 、 平等 相待 、 互利 合作,Jiang2
通过 对话 ， 协商 解决 国 与 国 之间 存在 的 分歧 和 争端,Jiang2
对于 一切 国际 事务 ， 都 要 从 中国人民 和 世界 人民 的 根本 利益 出发 ， 根据 事情 本身 的 是非曲直 来 决定 自己 的 立场 ， 不屈 从 于 任何 外来 压力 ， 不同 任何 大国 或 国家 集团 结盟 ， 不 搞 军事 集团,Jiang2
我们 一贯 认为 ， 世界 是 丰富多彩 的 ， 各种 文化 的 并存 和 互补 ， 是 促进 世界 发展 和 进步 的 重要 条件,Jiang2
历史 文化 和 经济 社会制度 的 差异 ， 不 应该 成为 相互 疏远 和 对抗 的 理由 ， 而 应该 成为 相互 合作 、 共同 发展 的 动力,Jiang2
要 坚持 反对 霸权主义 ， 维护 世界 和平 ， 努力 推动 建立 公正 合理 的 国际 政治 经济 新 秩序,Jiang2
坚持 按照 独立自主 、 完全 平等 、 互相 尊重 、 互不 干涉 内部 事务 的 原则 发展 同 外国 政党 的 关系,Jiang2
坚持 按照 冷静 观察 、 沉着 应付 、 绝不 当头 、 有所作为 的 战略 方针 处理 国际 事务 ， 以 利 抓住 时机 发展 自己 ， 把 国内 的 事情 办 好 ， 争取 对 人类 进步 与 和平 事业 作出 更 大 贡献,Jiang2
这些 都是 十一届 三中全会 以来 我们 对外 工作 坚持 的 重要 方针 政策 ， 也是 我们 对外 工作 的 重要 经验,Jiang2
实践 已经 证明 都是 正确 的,Jiang2
十 、 必须 把 实现 和 维护 最 广大 人民群众 的 利益 作为 改革 和 建设 的 根本 出发点,Jiang2
人民 是 我们 国家 的 主人 ， 是 决定 我国 前途 命运 的 根本 力量,Jiang2
党 的 全部 任务 和 责任 ， 就是 为 人民 谋 利益 ， 团结 和 带领 人民群众 为 实现 自己 的 根本 利益 而 奋斗,Jiang2
在 任何 时候 任何 情况 下 ， 党 的 一切 工作 和 方针 政策 ， 都 要 以 是否 符合 最 广大 人民群众 的 利益 为 最高 衡量 标准,Jiang2
这是 我们 观察 和 处理 问题 的 一个 根本 原则,Jiang2
二十年 来 ， 我们 党 领导 人民 进行 改革 和 建设 的 各项 工作 ， 都是 努力 按照 这个 根本 原则 去 做 的 ， 并且 创造 了 新鲜 经验,Jiang2
建设 有 中国 特色 社会主义 事业 ， 是 亿万 人民群众 广泛 参与 的 创造性 事业,Jiang2
必须 始终 坚持 党 的 群众路线 ， 一切 为了 群众 ， 一切 依靠 群众 ， 从 群众 中 来 ， 到 群众 中 去 ， 尊重 人民群众 的 创造 ， 倾听 人民群众 的 呼声 ， 反映 人民群众 的 意愿 ， 集中 人民群众 的 智慧 和 力量 去 发展 我们 的 各项 事业,Jiang2
在 整个 改革开放 和 现代化 建设 的 过程 中 ， 都 要 努力 使 工人 、 农民 、 知识分子 和 其他 群众 共同 享受 到 经济 社会 发展 的 成果,Jiang2
改革 越 深化 ， 越 要 正确 认识 和 处理 各种 利益 关系 ， 把 个人利益 与 集体利益 、 局部 利益 与 整体 利益 、 当前 利益 与 长远利益 正确 地 统一 和 结合 起来 ， 把 最 广大 人民群众 的 切身 利益 实现 好 、 维护 好 、 发展 好 ， 把 他们 的 积极性 引导 好 、 保护 好 、 发挥 好,Jiang2
只有 这样 ， 我们 的 改革 和 建设 才能 始终 获得 最 广泛 、 最 可靠 的 群众 基础 和 力量 源泉,Jiang2
十一 、 必须 坚持 、 加强 和 改善 党 的 领导,Jiang2
坚持 、 加强 和 改善 党 的 领导 ， 是 我们 的 事业 胜利 前进 的 根本 保证,Jiang2
要 把 十几亿 人 的 思想 和 力量 统一 和 凝聚 起来 ， 共同 建设 有 中国 特色 社会主义 ， 没有 中国共产党 的 统一 领导 是 不可设想 的,Jiang2
二十年 来 的 实践 告诉 我们 ， 在 新 的 历史 条件 下 ， 党 必须 认真 研究 自身 建设 中 遇到 的 新 情况 新 问题 ， 善于 学习 和 提高 ， 善于 改进 和 加强 领导,Jiang2
要 坚持 党 要 管 党 、 从严 治 党 ， 以 改革 的 精神 从 思想上 、 组织上 、 作风 上 全面 推进 党 的 建设 ， 始终 坚持 党 的 工人阶级 先锋队 性质 、 马克思主义 的 指导 地位 和 全心全意 为人民服务 的 宗旨 ， 坚持 发扬 党 的 优良 传统 和 作风 ， 并 体现 时代 要求,Jiang2
这样 才能 不断 提高 党 的 领导 水平 和 执政 水平 ， 不断 增强 党 的 战斗力 和 拒腐防变 的 能力,Jiang2
提高 干部 队伍 的 素质 特别是 思想 政治 素质 ， 使 广大 干部 经得起 执政 和 改革开放 的 考验 ， 关系 我国 社会主义 现代化 建设 的 全局 ， 是 党 的 建设 一 项 重大 而 紧迫 的 任务,Jiang2
党员 、 干部 特别是 各级 领导干部 ， 必须 始终 把 党 和 人民 的 利益 摆 在 第一位 ， 尽职尽责 地 做好 工作,Jiang2
二十年 来 改革 和 建设 的 历程 说明 ， 面对 新时期 的 艰巨 任务 和 可能 遇到 的 风险 ， 严重 的 问题 在于 教育 干部,Jiang2
必须 加强 党风 廉政建设 ， 使 广大 干部 在 新 的 形势 下 始终 保持 清正廉洁,Jiang2
必须 努力 造就 一 支 由 党政 干部 、 企业 经营 管理 干部 、 科学技术 干部 、 教育 文化 干部 和 其他 战线 干部 组成 的 高 素质 干部 队伍 ， 特别 要 把 各级 领导班子 建设 好 ， 从 组织上 保证 党 的 路线 方针 政策 的 正确 贯彻执行,Jiang2
必须 深化 干部 制度 改革 ， 努力 形成 公开 、 平等 、 竞争 、 择优 的 用人 环境 ， 建立 和 完善 能上能下 、 充满 活力 、 促进 优秀 人才 脱颖而出 的 用人 机制,Jiang2
各级 领导干部 德才兼备 ， 各类 优秀 人才 特别是 年轻 优秀 人才 层出不穷 ， 讲 学习 、 讲 政治 、 讲 正气 蔚然成风 ， 我们 党 和 国家 事业 的 航船 就 能 不断 乘风破浪 地 驶 向 前方,Jiang2
二十年 的 历史 经验 归结 到 一点 ， 就是 把 马克思主义 基本原理 同 中国 具体 实际 相 结合 ， 走 自己 的 路 ， 建设 有 中国 特色 社会主义,Jiang2
二十年 的 历史 经验 ， 是 极为 宝贵 的 财富 ， 全党 同志 一定 要 十分 珍惜,Jiang2
二十年 的 历史 经验 告诉 我们 ， 邓小平 理论 是 指导 中国人民 胜利 实现 社会主义 现代化 的 伟大 理论,Jiang2
在 当代 中国 ， 只有 把 马克思主义 同 当代 中国 实践 和 时代 特征 结合 起来 的 邓小平 理论 ， 而 没有 别的 理论 能够 解决 社会主义 的 前途 命运 问题,Jiang2
邓小平 理论 是 当代 中国 的 马克思主义 ， 是 毛泽东思想 的 继承 和 发展 ， 是 马克思主义 在 中国 发展 的 新 阶段,Jiang2
全党 同志 必须 高举 邓小平 理论 伟大 旗帜 不 动摇 ， 坚持 把 邓小平 理论 作为 我们 观察 世界 、 发展 自己 的 强大 思想 武器 ， 在 实践 中 不断 学习 和 运用 这 一 理论 ， 丰富 和 创造性 地 发展 这 一 理论,Jiang2
这是 我们 在 前进 道路 上 战胜 一切 困难 、 排除 一切 干扰 、 经受 住 一切 风险 考验 的 最 可靠 的 保证,Jiang2
二十年 来 我们 取得 了 伟大 胜利 ， 但 同 我们 的 远大 目标 相比 ， 没有 任何 理由 自满,Jiang2
应该 清醒 地 看到 ， 我们 的 经济 文化 还 不 发达 ， 综合 国力 和 竞争 能力 还 不 强 ； 党 和 国家 的 工作 中 也 还 存在 缺点 和 不足 ， 人民群众 还有 不少 不 满意 的 地方,Jiang2
在 今后 的 前进 道路 上 ， 我们 还 会 遇到 这样 那样 的 困难 和 风险,Jiang2
全党 同志 一定 要 更加 兢兢业业 地 工作 ， 永远 不 辜负 人民 的 期望,Jiang2
( 1) 这是 江泽民 同志 在 纪念 中共十一届 三中全会 召开 二十周年 大会 上 讲话 的 一部分,Jiang2
走出 一 条 投入 较少 、 效益 较高 的 军队 现代化 建设 的 路子 ( 1 ),Jiang2
（ 一九九八年十二月二十五日 ）,Jiang2
今年七月 ， 党中央 作出 军队 和 武警 部队 “ 吃皇粮 ” 、 一律 停止 经商 活动 的 重大 决策,Jiang2
这 一 决策 ， 得到 了 全军 广大 指战员 和 全国 广大 人民群众 的 拥护 和 支持,Jiang2
几个月 来 ， 全军 按照 党中央 、 国务院 和 中央军委 的 统一 部署 ， 对 军队 企业 进行 全面 清理 ， 完成 了 经营性 企业 的 撤销 和 移交 工作,Jiang2
应该 说 行动 是 迅速 的 ， 体现 了 我军 雷厉风行 的 作风,Jiang2
许多 事实 表明 ， 一 支 军队 如果 长期 进行 赢利性 经商 活动 ， 就 会 严重 损害 军队 的 凝聚力 和 战斗力 ， 也 会 严重 损害 军队 的 社会 形象,Jiang2
军队 、 武警 部队 停止 经商 活动 这项 工作 ， 对于 保持 我军 的 人民军队 性质 和 保证 社会主义 江山 永不 变色 ， 对于 巩固 和 加强 军政军民团结 、 促进 军队 的 党风 廉政建设 ， 具有 十分 重要 的 意义,Jiang2
这项 决策 的 深远 影响 ， 将 会 随着 军队 建设 的 发展 看 得 越来越 清楚,Jiang2
军队 停止 经商 活动 后 ， 国家 一定 要 增加 军费 ， 保证 军队 建设 不 受 影响 ， 保证 部队 的 生活水平 不 下降,Jiang2
我国 军费 开支 同 世界 主要 国家 相比 ， 无论 从 绝对数 看 还是 从 占 国内 生产 总值 的 比重 看 ， 都是 低 的,Jiang2
一九九八年 ， 国家 直接 用于 军队 建设 的 经费 ， 大约 相当于 美国 军费 的 二十分之一 ， 相当于 英国 、 法国 、 日本 各自 军费 的 三分之一,Jiang2
我们 用 比较 少 的 经费 ， 维持 了 一 支 世界 上规模 较大 、 素质 较高 的 军队 ， 并 不断 有所 发展 ， 这是 很 了不起 的,Jiang2
世界 上 也 只有 中国共产党 领导 的 人民军队 能够 做到 这 一点,Jiang2
我军 的 现代化 建设 任重道远,Jiang2
目前 ， 我军 以 机械化 为 基本 特征 的 军队 现代化 的 任务 还 没有 完成 ， 又 面临 着 机械化 战争 正在 向 信息化 战争 转变 的 世界 军事 发展 趋势 的 严峻 挑战,Jiang2
下个世纪 的 前五十年 ， 我军 必须 完成 向 机械化 和 信息化 转变 的 历史 任务 ， 实现 “ 三步 走 ” 的 战略 目标 [ 1],Jiang2
当前 和 今后 一个 时期 ， 由于 国家 财力 所 限 ， 军费 还 不可能 有 较多 增长 ， 但 逐步 增长 是 不会 间断 的,Jiang2
我们 实现 军队 现代化 的 决心 决不会 动摇 ， 步子 也 决 不能 放慢,Jiang2
改革开放 和 社会主义 市场经济 的 发展 ， 必然 会 给 军队 现代化 建设 创造 更 多 更 充分 的 有利 条件,Jiang2
只要 我们 善于 运用 这些 有利 条件 ， 把 手中 的 军费 切实 管 好 用 好 ， 就 一定 能够 走出 一 条 投入 较少 、 效益 较高 的 军队 现代化 建设 的 路子 来,Jiang2
这个 问题 ， 需要 大家 继续 用心 研究,Jiang2
我 这里 强调 几点,Jiang2
第一 ， 发扬 艰苦奋斗 精神 ， 坚持 勤俭 建军 方针,Jiang2
毛泽东 同志 在 红军 时期 就 提出 一个 著名 的 口号 ： “ 节省 每 一个 铜板 为着 战争 和 革命 事业 ” [ 2],Jiang2
在 革命战争 年代 ， 我们 靠 艰苦奋斗 、 勤俭节约 ， 战胜 各种 困难 和 敌人 ， 夺取 了 全国 解放 的 胜利,Jiang2
新中国 成立 以后 ， 我们 也是 靠 艰苦奋斗 、 勤俭节约 ， 在 经济 技术 条件 并不 充裕 的 情况 下 ， 把 我军 建设 成为 一 支 诸 军兵种 合成 的 军队,Jiang2
今天 ， 我们 所 拥有 的 物质 条件 比 过去 特别是 战争 年代 要好 得 多 ， 但 不管 条件 怎样 变化 ， 艰苦奋斗 精神 、 勤俭 建军 方针 不能 丢,Jiang2
我国 还 处于 并 将 长期 处于 社会主义初级阶段 ， 根本 改变 生产力 不 发达 的 状况 ， 还 需要 进行 长期 的 艰巨 努力,Jiang2
改革 和 建设 的 任务 都 很 繁重 ， 国家 要 花钱 的 地方 很多,Jiang2
我们 军队 的 同志 必须 自觉 体谅 国家 的 难处 ， 长期 树立 过 紧日子 的 思想 ， 大兴 艰苦奋斗 之 风 ， 勤俭 办 一切 事业,Jiang2
从 军委 、 总部 起 ， 各级领导 和 机关 都 要 带头 艰苦奋斗 、 勤俭 建军 ， 一切 都 要 精打细算 、 厉行节约 ， 尽量 减少 不 必要 的 开支 ， 为 全军 指战员 树立 好的 榜样,Jiang2
要 把 贯彻 勤俭 建军 方针 同 党风 廉政建设 结合 起来 ， 坚决 反对 奢侈 浪费,Jiang2
经费 的 使用 要 向 作战 部队 倾斜 ， 向 边 海防 和 艰苦 地区 部队 倾斜 ， 向 基层 倾斜,Jiang2
第二 ， 加强 集中 统一 管理 ， 提高 军费 使用 的 整体 效益,Jiang2
军队 现代化 建设 ， 应该 借鉴 和 运用 反映 社会化 大 生产 规律 的 科学管理 的 手段 和 方式,Jiang2
我军 的 后勤 保障 体制 ， 长期 是 三军 自成 体系 ， 条块 分割 ， 机构 重叠 ； 武器 装备 建设 的 管理体制 也是 多头 、 分散 、 分段 ， 形 不成 合力,Jiang2
今年上半年 ， 军委 作出 建立 三军 联勤 体制 和 成立 总装备部 的 决定 ， 对 我军 后勤 保障 体制 和 装备 管理体制 进行 重大 改革,Jiang2
实行 三军 联勤 体制 ， 有利于 优化 保障 结构 ， 理顺 保障 关系 ， 统筹 人力 、 物力 、 财力,Jiang2
总后勤部 要 加强 对 联勤 的 研究 和 指导 ， 各单位 要 从 大局 出发 ， 坚决 克服 分散主义 和 本位主义 ， 确保 联勤 体制 规范 有序 地 运行,Jiang2
总装备部 的 成立 ， 实现 了 我军 武器 装备 建设 的 集中 统一 领导 ， 为 我军 武器 装备 建设 实行 全 系统 、 全 寿命 管理 创造 了 条件 ， 有利于 对 武器 装备 建设 进行 总体 规划 和 设计 ， 按照 缩短 战线 、 突出 重点 的 原则 ， 科学 安排 经费 的 投入 ， 从而 可以 提高 各项 武器 装备 建设 经费 的 整体 使用 效益,Jiang2
总装备部 要 积极 适应 新 的 管理体制 ， 边 调整 边 建设 ， 尽快 建立 符合 武器 装备 建设 规律 、 反映 社会主义 市场经济 要求 、 与 新 的 管理体制 相 适应 的 政策 法规 制度 和 运行 机制,Jiang2
第三 ， 逐步 减轻 军队 办 社会 的 负担 ， 扩大 社会化 保障 的 范围,Jiang2
长期以来 ， 军队 后勤 承担 了 过多 的 社会性 保障 职能 ， 在 许多 方面 自我 封闭 、 自成 体系 ， 摊子 搞 得 很 大,Jiang2
许多 机关 大院 成 了 “ 小 社会 ” ， 几乎 无所不包 、 无所不管,Jiang2
这些 年 ， 部队 几经 精简 整编 ， 总员 额 不断 减少 ， 而 服务 保障 人员 却 减 得 不 多,Jiang2
这种 保障 模式 ， 过去 曾 发挥 过 重要 作用,Jiang2
现在 发展 社会主义 市场经济 ， 社会 分工 专业化 程度 日益 加强 ， 社会 提供 的 服务 保障 功能 日趋 完善 ， 这种 模式 就 很 不 适应 了,Jiang2
军队 后勤 保障 特别是 生活 保障 必须 社会化,Jiang2
这 方面 改革 要 加快 进度 、 加大 力度,Jiang2
可以 考虑 先 从 军队 高级 领导 机关 和 大中城市 的 军队 院校 、 科研 机构 、 医院 等 单位 开始 实施 ， 然后 总结经验 ， 逐步 推开,Jiang2
随着 军队 生活 保障 社会化 程度 的 提高 ， 一些 与 军事 职能 没有 多 大 关系 的 保障 机构 可以 逐步 剥离 ， 有 间接 关系 的 也 可以 相应 压缩,Jiang2
军队 需要 的 保障 机构 要 很 精干 、 很 充实 ， 同时 保障 水平 要 有 明显 提高,Jiang2
第四 ， 依靠 国家 经济 、 科技 发展 ， 推动 军队 的 基础 设施 建设 和 科技 创新,Jiang2
国防 经济 和 社会 经济 、 军用 技术 和 民用 技术 应该 相互 兼容 、 相互 促进,Jiang2
军队 建设 必须 与 国家 经济 建设 紧密 结合 ， 特别是 与 国家 新兴 技术 产业 紧密 结合 ， 充分 利用 国家 经济 、 科技 成果 和 市场 资源 ， 以 收到 事半功倍 的 效果,Jiang2
光纤 工程 建设 ， 我们 采取 军民 合建 的 办法 ， 几年 时间 就 使 军队 的 通信 条件 得到 显著 改善,Jiang2
这样 大规模 的 基本建设 ， 单 靠 军队 自己 是 搞 不 起 的,Jiang2
依托 国家 和 社会 的 发展 ， 依托 市场 ， 许多 军队 独自 难以 办到 的 事情 就 能够 办到,Jiang2
比如 ， 我们 可以 通过 国家 的 经济 社会 发展 计划 ， 把 军事 设施 建设 同 地方 基础 设施 建设 结合 起来 ， 在 铁路 、 公路 、 机场 、 码头 等 大型 基本建设 中 贯彻 军事 要求,Jiang2
这样 就 可以 大量 减少 军费 投入,Jiang2
国防 科研 也 可以 加入 国家 科技 创新 体系 ， 把 一些 基础 项目 纳入 国家 科技 战略 和 发展 规划 ， 既 可以 实现 成果 共享 ， 又 能够 推动 军用 技术 和 民用 技术 相互 转化,Jiang2
军官 的 学历 教育 、 通用人才 培养 ， 都 可以 依托 国民教育,Jiang2
要 加强 这 方面 的 政策 制度 研究 ， 促进 军队 建设 更 好 地 与 国家 经济 建设 紧密 结合 ， 相得益彰,Jiang2
第五 ， 加强 战略 规划 的 指导 作用 ， 集中 力量 抓好 一批 战略性 基础 工程 建设,Jiang2
我们 应该 把 有限 的 经费 ， 集中 投放 到 对 军队 现代化 建设 全局 具有 重大 影响 的 战略性 基础 工程 上,Jiang2
六七十年代 ， 我们 克服 各种 困难 ， 成功 地 搞 出 了 “ 两弹一星 ” ， 从而 打破 了 美 苏 的 核 垄断 、 核讹诈 ， 使 我国 成为 世界 上 少数 拥有 核武器 的 国家 之一 ， 而且 促进 形成 了 一批 高新技术 产业 ， 带动 了 国家 整个 科学技术 的 发展,Jiang2
毛 主席 、 周 总理 当年 看 得 是 非常 远 的,Jiang2
如果 当时 不 搞 “ 两弹一星 ” ， 我国 在 世界 上 就 不可能 拥有 今天 这样 的 地位 ， 我们 国家 安全 的 形势 也 会 大 不 相同,Jiang2
今天 ， 我们 仍然 要 有 这样 的 战略 眼光 ， 要 想到 未来 ， 想到 二十一世纪 的 国家 安全 保障 和 军事 威慑力量,Jiang2
我们 需要 发展 和 建设 的 东西 很多 ， 都 搞 没有 可能 也 没有 必要 ， 目前 我们 没有 这样 充足 的 经济 物质 条件,Jiang2
要 抓住 几个 真正 具有 决定性 意义 的 项目 ， 尽快 形成 我们 自己 的 高技术 武器 装备 的 “ 杀手锏 ”,Jiang2
不然 ， 在 二十一世纪 世界 的 激烈 竞争 中 就 没有 我国 的 应有 位置 ， 我们 就 很难 迎接 未来 的 军事 挑战 ， 我们 在 维护 国家 的 独立 、 主权 和 安全 上 就 会 处于 被动 境地 和 遇到 极大 困难,Jiang2
必须 深刻 了解 现代 战争 的 特点 和 世界 军事 发展 的 趋势 ， 按照 “ 三步 走 ” 的 战略 目标 ， 确定 我们 中长期 发展 的 战略 重点,Jiang2
战略性 基础 工程 一旦 确定 ， 就要 集中 一切 所 能 集中 的 人力 、 物力 、 财力 ， 形成 拳头 ， 力争 在 较 短 时间 内 抓 出 成果,Jiang2
总之 ， 既要 全面 部署 ， 又要 真正 突出 战略 重点,Jiang2
注释,Jiang2
[ 1 ] 见 本 卷 《 实现 国防 和 军队 现代化 建设 跨世纪 发展 的 战略 目标 》,Jiang2
[ 2]见 毛泽东 《 我们 的 经济 政策 》 （ 《 毛泽东 选集 》 第1卷 ， 人民出版社 1991年 版 ， 第134页 ）,Jiang2
( 1) 这是 江泽民 同志 在 中央军委 扩大会议 上 讲话 的 一部分,Jiang2
二十年 来 军队 建设 的 历史 经验 ( 1 ),Jiang2
（ 一九九八年十二月二十五日 ）,Jiang2
党 的 十一届 三中全会 召开 已经 二十年 了,Jiang2
二十年 来 ， 我们 党 团结 和 带领 全国 各族 人民 ， 在 邓小平 理论 和 党 的 基本路线 指引 下 ， 团结一心 ， 艰苦奋斗 ， 进行 改革开放 和 社会主义 现代化 建设 ， 取得 了 丰硕 的 成果 和 丰富 的 经验,Jiang2
在 这 二十年 中 ， 我军 的 革命化 、 现代化 、 正规化 建设 不断 向前 推进 ， 战斗力 提高 到 一个 新 的 水平 ， 为 保卫 祖国 和 建设 祖国 ， 为 促进 世界 和平 的 崇高 事业 ， 作出 了 重大 贡献,Jiang2
党 的 十一届 三中全会 以后 ， 邓小平 同志 领导 我军 进行 全面 整顿 ， 拨乱反正 ， 消除 “ 文化大革命 ” 中 林彪 、 “ 四人帮 ” 对 军队 干扰 破坏 的 影响 ， 恢复 和 发扬 我军 的 优良 传统 ， 从而 使 我军 建设 走上 了 正确 轨道,Jiang2
邓小平 同志 着眼 于 国际 大势 和 国家 大局 ， 着眼 于 我军 新时期 的 历史 使命 ， 提出 了 建设 一 支 强大 的 现代化 、 正规化 的 革命 军队 的 总 目标 ， 确定 了 加强 军队 建设 的 一系列 方针 原则 ， 开创 了 有 中国 特色 的 精兵 之 路,Jiang2
我军 实现 了 军队 建设 指导思想 的 战略性 转变 ， 即 由 准备 “ 早 打 、 大 打 、 打核战争 ” 转 到 和平 时期 建设 的 轨道 上来 ， 摆脱 多年来 在 临战 状态 下 进行 应急 式 建设 的 被动 局面 ， 在 服从 和 服务 于 国家 经济 建设 的 前提 下 ， 有 计划 有 步骤 地 进行 现代化 建设,Jiang2
一九八五年 ， 我军 进行 体制 编制 的 重大 调整 改革 ， 裁 减员 额 一百万 ， 朝着 精兵 、 合成 、 高效 的 方向 迈出 重要 一 步,Jiang2
一九九三年初 ， 根据 世界 战略 格局 走向 多极化 和 世界 军事 领域 发生 革命性 变革 的 新 形势 ， 我们 制定 了 新时期 军事 战略 方针,Jiang2
这是 积极 防御 战略 思想 的 重大 发展 ， 也是 军队 建设 指导思想 战略性 转变 的 深化,Jiang2
我们 用 这个 方针 统揽 全军 各项 建设 ， 贯彻 科技 强军 战略 ， 以 改革 创新 的 精神 推动 我军 由 数量 规模 型 向 质量 效能 型 、 由 人力 密集型 向 科技 密集型 转变,Jiang2
我们 积极 探索 新 形势 下 治军 和 军事 斗争 准备 的 特点 和 规律 ， 全军 政治 工作 、 军事 工作 、 后勤 工作 、 装备 工作 有 了 新 的 改进 和 加强 ， 广大 指战员 的 思想 政治 素质 、 军事 技术 素质 、 科学 文化 素质 有 了 很 大 提高,Jiang2
二十年 来 ， 我军 经受 住 了 各种 严峻 考验 ， 包括 经受 住 了 国际 国内 政治 风波 、 对外开放 和 发展 社会主义 市场经济 的 考验 ， 始终 保持 坚定 正确 的 政治 方向 ， 保持 人民军队 的 性质 和 宗旨 ， 保持 部队 高度 稳定 和 集中 统一,Jiang2
我军 胜利 完成 了 边境 自卫 还击 作战 、 一九九五年七月 至 一九九六年三月 的 一系列 联合 军事 演习 、 一九九七年七月一日 进驻 香港特别行政区 、 一九九八年 抗洪 抢险 以及 维护 社会 稳定 等 重大 军事 斗争 和 急难险重 任务 ， 为 改革开放 和 社会主义 现代化 建设 提供 了 坚强 的 安全 保障,Jiang2
事实 充分 证明 ， 我军 不愧 为 党 绝对 领导 下 的 人民军队 ， 政治 上 是 合格 的 ， 关键 时刻 是 过得硬 的 ， 是 党 和 人民 完全 可以 信赖 的,Jiang2
二十年 来 ， 我们 在 军队 建设 实践 中 ， 正确 把握 和 处理 了 若干 具有 全局 意义 的 重大 问题 ， 使 我们 对 新时期 军队 建设 规律 的 认识 达到 一个 新 的 水平,Jiang2
回顾 改革开放 二十年 来 我军 的 发展 历程 ， 认真 总结 历史 经验 ， 对于 进一步 推进 我军 建设 ， 实现 国防 和 军队 现代化 跨世纪 发展 的 宏伟 目标 ， 具有 重要 意义,Jiang2
这些 历史 经验 ， 主要 体现 在 正确 认识 和 处理 以下 七个 方面 的 关系 上,Jiang2
一 、 关于 战争 与 和平 的 关系,Jiang2
过去 很 长 一个 时期 内 ， 由于 受到 来自 外部 的 封锁 、 包围 和 敌视 ， 我们 面临 着 军事 、 政治 的 严重 威胁 ， 抓紧 防范 战争 危险 的 准备 是 正确 的,Jiang2
但是 ， 我们 的 认识 也 有 偏离 实际 的 地方 ， 判定 新 的 世界 大战 不可 避免 ， 而且 迫在眉睫,Jiang2
党 的 十一届 三中全会 以后 ， 我们 党 对 国际 形势 作出 实事求是 的 判断 ， 提出 和平 与 发展 是 当今 时代 的 两 大 课题 ， 世界 和平 力量 的 增长 超过 战争 力量 的 增长 ， 较 长 时期 内 避免 新 的 世界 大战 是 可能 的,Jiang2
这个 新 的 科学 判断 ， 为 党 和 国家 工作 重点 的 转移 ， 也 为 军队 建设 指导思想 实行 战略性 转变 ， 奠定 了 重要 基础,Jiang2
八十年代末 九十年代初 ， 两极 格局 终结 ， 世界 局势 发生 巨大 而 深刻 的 变化,Jiang2
党中央 经过 冷静 观察 和 科学分析 ， 确认 国际 形势 缓和 的 大趋势 不会 逆转 ， 争取 一个 良好 的 国际 环境 和 周边 环境 仍然 是 可以 实现 的 ， 必须 坚定不移 地 进行 改革开放 ， 继续 加快 现代化 建设 的 步伐 ， 集中 力量 发展 自己,Jiang2
同时 ， 也 明确 指出 ， 霸权主义 和 强权 政治 依然 存在 ， 领土 、 民族 、 宗教 矛盾 错综复杂 ， 世界 一些 地区 发生 局部战争 和 武装 冲突 不可 避免,Jiang2
我们 要 坚决 维护 祖国 统一 和 领土 主权 的 完整 ， 对 战争 的 危险 必须 保持 充分 的 警惕 ， 绝 不能 有 任何 麻痹 思想,Jiang2
要 从长计议 ， 有 计划 有 步骤 地 进行 军队 现代化 建设 ， 同时 要 抓紧 做好 军事 斗争 准备 ， 把 两者 正确 地 结合 和 统一 起来,Jiang2
二 、 关于 国防 建设 与 经济 建设 的 关系,Jiang2
把 经济 建设 搞 上去 和 建立 强大 的 国防 ， 是 我国 现代化 建设 的 两 大 战略 任务,Jiang2
从 根本上 说 ， 这 两 大 战略 任务 是 统一 的 ， 但 需要 结合 我国 社会主义初级阶段 的 国情 正确 地 把握 和 处理,Jiang2
经过 二十年 的 实践 ， 我们 在 这个 问题 上 形成 了 十分 重要 的 认识,Jiang2
一 是 必须 坚持 以 经济 建设 为 中心 ， 国防 建设 必须 服从 国家 经济 建设 的 大局,Jiang2
保持 经济 持续 发展 ， 大大 增强 国家 经济 实力 ， 是 解决 包括 国防 现代化 在内 的 所有 问题 的 基础 ， 也是 我们 提高 国际 竞争力 、 顶住 霸权主义 和 强权 政治 的 压力 、 维护 国家 独立 和 主权 的 关键 所在,Jiang2
国防 建设 要 紧密 配合 这个 大局 ， 而 不能 妨碍 和 影响 这个 大局,Jiang2
二 是 必须 在 集中 力量 进行 经济 建设 的 同时 努力 加强 国防 建设 ， 使 国防 建设 在 国家 财力 增加 的 基础 上 不断 有所 发展,Jiang2
国防 现代化 是 我国 社会主义 现代化 事业 的 重要 组成部分 ， 一个 巩固 的 国防 是 经济 发展 和 国家 安全 的 基本 保障,Jiang2
如果 不 随着 经济 的 发展 而 努力 加强 国防 建设 ， 提高 军队 武器 装备 的 现代化 水平 ， 一旦 发生 战争 ， 我们 就 可能 陷于 被动 ， 就 难以 有效 维护 国家 安全,Jiang2
