sentence,doc
但 人家 要 排斥 共产党 ， 那 是 不行 的 ； 人家 要 分裂 统一战线 ， 那 是 不行 的,Mao2
中国 必须 抗战 下去 ， 团结 下去 ， 进步 下去 ； 谁 要 投降 ， 要 分裂 ， 要 倒退 ， 我们 是 不能 容忍 的,Mao2
八驳 “ 左 ” 倾 空谈主义,Mao2
不 走 资产阶级 专政 的 资本主义 的 路 ， 是否 就 可以 走 无产阶级 专政 的 社会主义 的 路 呢,Mao2
也 不可能,Mao2
没有 问题 ， 现在 的 革命 是 第一步 ， 将来 要 发展 到 第二步 ， 发展 到 社会主义,Mao2
中国 也 只有 进到 社会主义 时代 才是 真正 幸福 的 时代,Mao2
但是 现在 还 不是 实行 社会主义 的 时候,Mao2
中国 现在 的 革命 任务 是 反帝 反 封建 的 任务 ， 这个 任务 没有 完成 以前 ， 社会主义 是 谈 不 到 的,Mao2
中国 革命 不能不 做 两步走 ， 第一步 是 新民主主义 ， 第二步 才是 社会主义,Mao2
而且 第一步 的 时间 是 相当 地 长 ， 决 不是 一朝一夕 所 能 成就 的,Mao2
我们 不是 空想家 ， 我们 不能 离开 当前 的 实际 条件,Mao2
有些 恶意 的 宣传 家 ， 故意 混淆 这 两个 不同 的 革命 阶段 ， 提倡 所谓 “ 一次 革命 论 ” ， 用以 证明 什么 革命 都 包举 在 三民主义 里面 了 ， 共产主义 就 失 了 存在 的 理由 ； 用 这种 “ 理论 ” ， 起劲 地 反对 共产主义 和 共产党 ， 反对 八路军新四军 和 陕甘宁边区,Mao2
其 目的 ， 是 想 根本 消灭 任何 革命 ， 反对 资产阶级 民主革命 的 彻底 性 ， 反对 抗日 的 彻底 性 ， 而 为 投降 日寇 准备 舆论,Mao2
这种 情形 ， 是 日本 帝国主义 有 计划 地 造成 的,Mao2
因为 日本 帝国主义 在 占领 武汉 后 ， 知道 单用 武力 不能 屈服 中国 ， 乃 着手 于 政治 进攻 和 经济 引诱,Mao2
所谓 政治 进攻 ， 就是 在 抗日 阵线 中 诱惑 动摇 分子 ， 分裂 统一战线 ， 破坏 国共 合作,Mao2
所谓 经济 引诱 ， 就是 所谓 “ 合办 实业 ”,Mao2
在 华中 华南 ， 日寇 允许 中国 资本家 投资 百分之五十一 ， 日资 占 百分之四十九 ； 在 华北 ， 日寇 允许 中国 资本家 投资 百分之四十九 ， 日资 占 百分之五十一,Mao2
日寇 并 允许 将 各 中国 资本家 原有 产业 ， 发还 他们 ， 折合 计算 ， 充作 资本,Mao2
这样一来 ， 一些 丧尽天良 的 资本家 ， 就 见利忘义 ， 跃跃欲试,Mao2
一部分 资本家 ， 以 汪精卫 为 代表 ， 已经 投降 了,Mao2
再 一部分 资本家 ， 躲 在 抗日 阵线 内 的 ， 也 想 跑 去,Mao2
但是 他们 做贼心虚 ， 怕 共产党 阻挡 他们 的 去路 ， 更 怕 老百姓 骂 汉奸,Mao2
于是 打伙儿 地 开 了 个 会 ， 决议 ： 事先 要 在 文化界 舆论界 准备 一下,Mao2
计策 已 定 ， 事不宜迟 ， 于是 雇 上 几个 玄学 鬼⒆ ， 再 加 几名 托洛茨基 ， 摇动 笔 杆枪 ， 就 乱 唤 乱叫 、 乱 打乱 刺 了 一 顿,Mao2
于是 什么 “ 一次 革命 论 ” 呀 ， 共产主义 不 适合 中国 国情 呀 ， 共产党 在 中国 没有 存在 之 必要 呀 ， 八路军 新四军 破坏 抗日 、 游 而 不击 呀 ， 陕甘宁边区 是 封建 割据 呀 ， 共产党 不 听话 、 不 统一 、 有 阴谋 、 要 捣乱 呀 ， 来 这么 一套 ， 骗 那些 不知 世事 的 人 ， 以便 时机 一 到 ， 资本家 们 就 很 有 理由 地 去 拿 百分之四十九 或 五十一 ， 而 把 全 民族 的 利益 一概 卖给 敌人,Mao2
这个 叫做 偷梁换柱 ， 实行 投降 之前 的 思想准备 或 舆论 准备,Mao2
这 班 先生 们 ， 像煞有介事 地 提倡 “ 一次 革命 论 ” ， 反对 共产主义 和 共产党 ， 却 原来 不 为 别的 ， 专 为 百分之四十九 或 五十一 ， 其 用心 亦 良苦 矣,Mao2
“ 一次 革命 论 ” 者 ， 不要 革命 论 也 ， 这就 是 问题 的 本质,Mao2
但是 还有 另外 一些 人 ， 他们 似乎 并 无 恶意 ， 也 迷惑 于 所谓 “ 一次 革命 论 ” ， 迷惑 于 所谓 “ 举 政治 革命 与 社会 革命 毕其功于一役 ” 的 纯 主观 的 想头 ； 而 不知 革命 有 阶段 之 分 ， 只能 由 一个 革命 到 另一个 革命 ， 无所谓 “ 毕其功于一役 ”,Mao2
这种 观点 ， 混淆革命 的 步骤 ， 降低 对于 当前 任务 的 努力 ， 也是 很 有害 的,Mao2
如果说 ， 两个 革命 阶段 中 ， 第一个 为 第二个 准备 条件 ， 而 两个 阶段 必须 衔接 ， 不容 横 插 一个 资产阶级 专政 的 阶段 ， 这是 正确 的 ， 这是 马克思主义 的 革命 发展 论,Mao2
如果说 ， 民主革命 没有 自己 的 一定 任务 ， 没有 自己 的 一定 时间 ， 而 可以 把 只能 在 另一个 时间 去 完成 的 另 一 任务 ， 例如 社会主义 的 任务 ， 合并 在 民主主义 任务 上面 去 完成 ， 这个 叫做 “ 毕其功于一役 ” ， 那 就是 空想 ， 而 为 真正 的 革命者 所 不 取 的,Mao2
九驳 顽固派,Mao2
于是 资产阶级 顽固派 就 跑 出来 说 ： 好 ， 你们 共产党 既然 把 社会主义社会制度 推 到 后 一个 阶段 去 了 ， 你们 既然 又 宣称 “ 三民主义 为 中国 今日 之 必需 ， 本 党 愿 为 其 彻底 实现 而 奋斗 ” ⒇ ， 那末 ， 就 把 共产主义 暂时 收起 好 了,Mao2
这种 议论 ， 在 所谓 “ 一个主义 ” 的 标题 之下 ， 已经 变成 了 狂妄 的 叫嚣,Mao2
这种 叫嚣 ， 其 本质 就是 顽固 分子 们 的 资产阶级专制主义,Mao2
但 为了 客气 一点 ， 叫 它 作 毫无 常识 ， 也是 可以 的,Mao2
共产主义 是 无产阶级 的 整个 思想体系 ， 同时 又是 一种 新 的 社会制度,Mao2
这种 思想体系 和 社会制度 ， 是 区别 于 任何 别的 思想体系 和 任何 别的 社会制度 的 ， 是 自有 人类 历史 以来 ， 最 完全 最 进步 最 革命 最 合理 的,Mao2
封建主义 的 思想体系 和 社会制度 ， 是 进 了 历史 博物馆 的 东西 了,Mao2
资本主义 的 思想体系 和 社会制度 ， 已 有 一部分 进 了 博物馆 （ 在 苏联 ） ； 其余 部分 ， 也 已 “ 日薄西山 ， 气息奄奄 ， 人命危浅 ， 朝不虑夕 ” ， 快 进 博物馆 了,Mao2
惟独 共产主义 的 思想体系 和 社会制度 ， 正 以 排山倒海 之 势 ， 雷霆 万钧之力 ， 磅礴 于 全世界 ， 而 葆 其 美妙 之 青春,Mao2
中国 自有 科学 的 共产主义 以来 ， 人们 的 眼界 是 提高 了 ， 中国 革命 也 改变 了 面目,Mao2
中国 的 民主革命 ， 没有 共产主义 去 指导 是 决 不能 成功 的 ， 更 不必 说 革命 的 后 一 阶段 了,Mao2
这 也就是 资产阶级 顽固派 为什么 要 那样 叫嚣 和 要求 “ 收起 ” 它 的 原因,Mao2
其实 ， 这是 “ 收起 ” 不得 的 ， 一 收起 ， 中国 就 会 亡国,Mao2
现在 的 世界 ， 依靠 共产主义 做 救星 ； 现在 的 中国 ， 也 正是 这样,Mao2
谁人 不知 ， 关于 社会制度 的 主张 ， 共产党 是 有 现在 的 纲领 和 将来 的 纲领 ， 或 最低 纲领 和 最高 纲领 两 部分 的,Mao2
在 现在 ， 新民主主义 ， 在 将来 ， 社会主义 ， 这是 有机 构成 的 两 部分 ， 而 为 整个 共产主义 思想体系 所 指导 的,Mao2
因为 共产党 的 最低 纲领 和 三民主义 的 政治 原则 基本上 相同 ， 就 狂叫 “ 收起 ” 共产主义 ， 岂非 荒谬 绝伦 之 至,Mao2
在 共产党人 ， 正 因 三民主义 的 政治 原则 有 和 自己 的 最低 纲领 基本上 相同 之 点 ， 所以 才有 可能 承认 “ 三民主义 为 抗日 统一战线 的 政治 基础 ” ， 才有 可能 承认 “ 三民主义 为 中国 今日 之 必需 ， 本 党 愿 为 其 彻底 实现 而 奋斗 ” ， 否则 就 没有 这种 可能 了,Mao2
这是 共产主义 和 三民主义 在 民主革命 阶段 上 的 统一战线 ， 孙中山 所谓 “ 共产主义 是 三民主义 的 好 朋友 ” ( 21) ， 也 正是 指 的 这种 统一战线,Mao2
否认 共产主义 ， 实际上 就 是否 认 统一战线,Mao2
顽固派 也 正是 要 奉行其一党主义 ， 否认 统一战线 ， 才 造 出 那些 否认 共产主义 的 荒谬 说法 来,Mao2
“ 一个主义 ” 也 不通,Mao2
在 阶级 存在 的 条件 之下 ， 有 多少 阶级 就 有 多少主义 ， 甚至 一个 阶级 的 各 集团 中 还 各 有 各 的 主义,Mao2
现在 封建阶级 有 封建主义 ， 资产阶级 有 资本主义 ， 佛教徒 有 佛教主义 ， 基督徒 有 基督主义 ， 农民 有 多神主义 ， 近年 还有 人 提倡 什么 基马尔主义 ， 法西斯主义 ， 唯生主义 ( 22) ， “ 按劳分配主义 ” ( 23) ， 为什么 无产阶级 不 可以 有 一个 共产主义 呢,Mao2
既然 是 数不清 的 主义 ， 为什么 见 了 共产主义 就 高 叫 “ 收起 ” 呢,Mao2
讲 实在话 ， “ 收起 ” 是 不行 的 ， 还是 比赛 吧,Mao2
谁 把 共产主义 比 输 了 ， 我们 共产党人 自认 晦气,Mao2
如若不然 ， 那 所谓 “ 一个主义 ” 的 反民权主义 的 作风 ， 还是 早些 “ 收起 ” 吧,Mao2
为了 免除 误会 ， 并 使 顽固派 开开 眼界 起见 ， 关于 三民主义 和 共产主义 的 异同 ， 有 清楚 指明 之 必要,Mao2
三民主义 和 共产主义 两个主义 比较 起来 ， 有 相同 的 部分 ， 也 有 不同 的 部分,Mao2
第一 ， 相同 部分,Mao2
这就 是 两个主义 在 中国 资产阶级 民主革命 阶段 上 的 基本 政纲,Mao2
一九二四年 孙中山 重新 解释 的 三民主义 中 的 革命 的 民族主义 、 民权主义 和 民生主义 这 三个 政治 原则 ， 同 共产主义 在 中国 民主革命 阶段 的 政纲 ， 基本上 是 相同 的,Mao2
由于 这些 相同 ， 并 由于 三民主义 见 之 实行 ， 就 有 两个主义 两个 党 的 统一战线,Mao2
忽视 这 一方面 ， 是 错误 的,Mao2
第二 ， 不同 部分,Mao2
则 有 ： （ 一 ） 民主革命 阶段 上 一部分 纲领 的 不 相同,Mao2
共产主义 的 全部 民主革命 政纲 中 有 彻底 实现 人民 权力 、 八小时 工作制 和 彻底 的 土地革命 纲领 ， 三民主义 则 没有 这些 部分,Mao2
如果 它 不 补足 这些 ， 并且 准备 实行 起来 ， 那 对于 民主政纲 就 只是 基本上 相同 ， 不能 说 完全 相同,Mao2
（ 二 ） 有 无 社会主义 革命 阶段 的 不同,Mao2
共产主义 于 民主革命 阶段 之外 ， 还有 一个 社会主义 革命 阶段 ， 因此 ， 于 最低 纲领 之外 ， 还有 一个 最高 纲领 ， 即 实现 社会主义 和 共产主义社会制度 的 纲领,Mao2
三民主义 则 只有 民主革命 阶段 ， 没有 社会主义 革命 阶段 ， 因此 它 就 只有 最低 纲领 ， 没有 最高 纲领 ， 即 没有 建立 社会主义 和 共产主义社会制度 的 纲领,Mao2
（ 三 ） 宇宙观 的 不同,Mao2
共产主义 的 宇宙观 是 辩证唯物论 和 历史唯物论 ， 三民主义 的 宇宙观 则 是 所谓 民生史观 ， 实质上 是 二元论 或 唯心论 ， 二者 是 相反 的,Mao2
（ 四 ） 革命 彻底 性 的 不同,Mao2
共产主义者 是 理论 和 实践 一致 的 ， 即 有 革命 彻底 性,Mao2
三民主义 者 除了 那些 最 忠实 于 革命 和 真理 的 人们 之外 ， 是 理论 和 实践 不 一致 的 ， 讲 的 和 做 的 互相 矛盾 ， 即 没有 革命 彻底 性,Mao2
上述 这些 ， 都是 两者 的 不同 部分,Mao2
由于 这些 不同 ， 共产主义者 和 三民主义 者 之间 就 有 了 差别,Mao2
忽视 这种 差别 ， 只 看见 统一方面 ， 不 看见 矛盾 方面 ， 无疑 是 非常 错误 的,Mao2
明白 了 这些 之后 ， 就 可以 明白 ， 资产阶级 顽固派 要求 “ 收起 ” 共产主义 ， 这是 什么 意思 呢,Mao2
不是 资产阶级 的 专制主义 ， 就是 毫无 常识 了,Mao2
一 ○ 旧 三民主义 和 新三民主义,Mao2
资产阶级 顽固派 完全 不 知道 历史 的 变化 ， 其 知识 的 贫乏 几等 于 零,Mao2
他们 既 不 知道 共产主义 和 三民主义 的 区别 ， 也 不 知道 新三民主义 和 旧 三民主义 的 区别,Mao2
我们 共产党人 承认 “ 三民主义 为 抗日 民族 统一战线 的 政治 基础 ” ， 承认 “ 三民主义 为 中国 今日 之 必需 ， 本 党 愿 为 其 彻底 实现 而 奋斗 ” ， 承认 共产主义 的 最低 纲领 和 三民主义 的 政治 原则 基本上 相同,Mao2
但是 这种 三民主义 是 什么 三民主义 呢,Mao2
这种 三民主义 不是 任何 别的 三民主义 ， 乃是 孙中山 先生 在 《 中国国民党第一次 全国 代表大会 宣言 》 中 所 重新 解释 的 三民主义,Mao2
我 愿 顽固派 先生 们 ， 于 其 “ 限 共 ” 、 “ 溶 共 ” 、 “ 反 共 ” 等 工作洋洋 得意 之余 ， 也 去 翻阅 一下 这个 宣言,Mao2
原来 孙中山 先生 在 这个 宣言 中 说道 ： “ 国民党 之 三民主义 ， 其 真释 具 如此,Mao2
” 就 可知 只有 这种 三民主义 ， 才是 真 三民主义 ， 其他 都是 伪 三民主义,Mao2
只有 《 中国国民党第一次 全国 代表大会 宣言 》 里 对于 三民主义 的 解释 才是 “ 真释 ” ， 其他 一切 都是 伪释,Mao2
这 大概 不是 共产党 “ 造谣 ” 吧 ， 这 篇 宣言 的 通过 ， 我 和 很多 的 国民党员 都是 亲眼 看见 的,Mao2
这 篇 宣言 ， 区分 了 三民主义 的 两个 历史 时代,Mao2
在 这 以前 ， 三民主义 是 旧 范畴 的 三民主义 ， 是 旧 的 半殖民地 资产阶级 民主革命 的 三民主义 ， 是 旧 民主主义 的 三民主义 ， 是 旧 三民主义,Mao2
在 这 以后 ， 三民主义 是 新 范畴 的 三民主义 ， 是 新 的 半殖民地 资产阶级 民主革命 的 三民主义 ， 是 新民主主义 的 三民主义 ， 是 新三民主义,Mao2
只有 这种 三民主义 ， 才是 新时期 的 革命 的 三民主义,Mao2
这种 新时期 的 革命 的 三民主义 ， 新 三民主义 或 真 三民主义 ， 是 联 俄 、 联 共 、 扶助 农工 三大 政策 的 三民主义,Mao2
没有 三大 政策 ， 或 三大 政策 缺一 ， 在 新时期 中 ， 就 都是 伪 三民主义 ， 或 半 三民主义,Mao2
第一 ， 革命 的 三民主义 ， 新 三民主义 ， 或 真 三民主义 ， 必须 是 联 俄 的 三民主义,Mao2
现在 的 事情 非常 明白 ， 如果 没有 联 俄 政策 ， 不同 社会主义 国家 联合 ， 那 就 必然 是 联帝 政策 ， 必然 同 帝国主义 联合,Mao2
不见 一九二七年 之后 ， 就 已经 有 过 这种 情形 吗,Mao2
社会主义 的 苏联 和 帝国主义 之间 的 斗争 一经 进一步 尖锐化 ， 中国 不 站 在 这 方面 ， 就要 站 在 那 方面 ， 这是 必然 的 趋势,Mao2
难道 不 可以 不偏不倚 吗,Mao2
这是 梦想,Mao2
全 地球 都 要 卷 进 这 两个 战线 中 去 ， 在 今后 的 世界 中 ， “ 中立 ” 只是 骗人 的 名词,Mao2
何况 中国 是 在 同一个 深入 国土 的 帝国主义 奋斗 ， 没有 苏联 帮助 ， 就 休想 最后 胜利,Mao2
如果 舍联 俄 而 联帝 ， 那 就 必须 将 “ 革命 ” 二 字 取消 ， 变成 反动 的 三民主义,Mao2
归根结底 ， 没有 “ 中立 ” 的 三民主义 ， 只有 革命 的 或 反革命 的 三民主义,Mao2
如果 照汪 精卫 从前 的话 ， 来 一个 “ 夹攻 中 的 奋斗 ” ( 24) ， 来 一个 “ 夹攻 中 奋斗 ” 的 三民主义 ， 岂不 勇 矣 哉,Mao2
但 可惜 连 发明人 汪精卫 也 放弃 （ 或 “ 收起 ” ） 了 这种 三民主义 ， 他 现在 改取 了 联帝 的 三民主义,Mao2
如果说 帝 亦 有 东帝 西帝 之 分 ， 他 联 的 是 东帝 ， 我 和 他 相反 ， 联 一批 西帝 ， 东 向 而 击 ， 又 岂不 革命 矣 哉,Mao2
但 无 如 西帝 们 要 反 苏 反 共 ， 你 联 它们 ， 它们 就要 请 你 北向而击 ， 你 革命 也 革 不成,Mao2
所有 这些 情形 ， 就 规定 了 革命 的 三民主义 ， 新 三民主义 ， 或 真 三民主义 ， 必须 是 联 俄 的 三民主义 ， 决 不能 是 同 帝国主义 联合 反 俄 的 三民主义,Mao2
第二 ， 革命 的 三民主义 ， 新 三民主义 ， 或 真 三民主义 ， 必须 是 联共 的 三民主义,Mao2
如 不 联共 ， 就要 反 共,Mao2
反 共 是 日本 帝国主义 和 汪精卫 的 政策 ， 你 也 要 反 共 ， 那 很 好 ， 他们 就 请 你 加入 他们 的 反 共 公司,Mao2
但 这 岂非 有点 当 汉奸 的 嫌疑 吗,Mao2
我 不 跟 日本 走 ， 单 跟 别国 走,Mao2
那 也 滑稽,Mao2
不管 你 跟 谁 走 ， 只要 反 共 ， 你 就是 汉奸 ， 因为 你 不能 再 抗日,Mao2
我 独立 反 共,Mao2
那 是 梦 话,Mao2
岂 有 殖民地 半殖民地 的 好汉 们 ， 能够 不 靠 帝国主义 之 力 ， 干 得出 如此 反革命 大事 吗,Mao2
昔日 差不多 动员 了 全世界 帝国主义 的 气力 反 了 十年 之 久 还 没有 反 了 的 共 ， 今日 忽 能 “ 独立 ” 反之 吗,Mao2
听说 外边 某些 人 有 这么 一句话 ： “ 反 共 好 ， 反 不 了,Mao2
” 如果 传言 非 虚 ， 那末 ， 这 句 话 只有 一半 是 错 的 ， “ 反 共 ” 有 什么 “ 好 ” 呢,Mao2
却 有 一半 是 对 的 ， “ 反 共 ” 真是 “ 反 不 了 ”,Mao2
其 原因 ， 基本上 不 在于 “ 共 ” 而 在于 老百姓 ， 因为 老百姓 欢喜 “ 共 ” ， 却 不 欢喜 “ 反 ”,Mao2
老百姓 是 决不 容情 的 ， 在 一个 民族 敌人 深入 国土 之 时 ， 你 要 反 共 ， 他们 就要 了 你 的 命,Mao2
这是 一定 的 ， 谁 要 反 共 谁 就要 准备 变成 齑粉,Mao2
如果 没有 决心 准备 变 自己 为 齑粉 的话 ， 那 就 确实 以 不 反 为 妙,Mao2
这是 我们 向 一切 反 共 英雄 们 的 诚恳 的 劝告,Mao2
因 之 清楚 而 又 清楚 ， 今日 的 三民主义 ， 必须 是 联共 的 三民主义 ， 否则 ， 三民主义 就要 灭亡,Mao2
这是 三民主义 的 存亡 问题,Mao2
联 共 则 三民主义 存 ， 反 共 则 三民主义亡 ， 谁 能 证明 其 不然 呢,Mao2
第三 ， 革命 的 三民主义 ， 新 三民主义 ， 或 真 三民主义 ， 必须 是 农工 政策 的 三民主义,Mao2
不要 农工 政策 ， 不 真心实意 地 扶助 农工 ， 不 实行 《 总理 遗嘱 》 上 的 “ 唤起 民众 ” ， 那 就是 准备 革命 失败 ， 也就是 准备 自己 失败,Mao2
斯大林 说 ： “ 所谓 民族 问题 ， 实质上 就是 农民 问题,Mao2
” ( 25) 这就是说 ， 中国 的 革命 实质上 是 农民 革命 ， 现在 的 抗日 ， 实质上 是 农民 的 抗日,Mao2
新民主主义 的 政治 ， 实质上 就是 授权 给 农民,Mao2
新 三民主义 ， 真 三民主义 ， 实质上 就是 农民 革命主义,Mao2
大众 文化 ， 实质上 就是 提高 农民 文化,Mao2
抗日战争 ， 实质上 就是 农民 战争,Mao2
现在 是 “ 上山主义 ” ( 26) 的 时候 ， 大家 开会 、 办事 、 上课 、 出报 、 著书 、 演剧 ， 都 在 山头 上 ， 实质上 都是 为 的 农民,Mao2
抗日 的 一切 ， 生活 的 一切 ， 实质上 都是 农民 所 给,Mao2
说 “ 实质上 ” ， 就是说 基本上 ， 并非 忽视 其他 部分 ， 这是 斯大林 自己 解释 过 了 的,Mao2
中国 有 百分之八十 的 人口 是 农民 ， 这是 小学生 的 常识,Mao2
因此 农民 问题 ， 就 成 了 中国 革命 的 基本 问题 ， 农民 的 力量 ， 是 中国 革命 的 主要 力量,Mao2
农民 之外 ， 中国 人口 中 第二个 部分 就是 工人,Mao2
中国 有 产业 工人 数百万 ， 有 手工业 工人 和 农业 工人 数千万,Mao2
没有 各种 工业 工人 ， 中国 就 不能 生活 ， 因为 他们 是 工业 经济 的 生产者,Mao2
没有 近代 工业 工人阶级 ， 革命 就 不能 胜利 ， 因为 他们 是 中国 革命 的 领导者 ， 他们 最 富于 革命性,Mao2
在 这种 情形 下 ， 革命 的 三民主义 ， 新 三民主义 或 真 三民主义 ， 必然 是 农工 政策 的 三民主义,Mao2
如果 有 什么 一种 三民主义 ， 它 是 没有 农工 政策 的 ， 它 是 并不 真心实意 扶助 农工 ， 并不 实行 “ 唤起 民众 ” 的 ， 那 就 一定 会 灭亡,Mao2
由此可知 ， 离开 联 俄 、 联 共 、 扶助 农工 三大 政策 的 三民主义 ， 是 没有 前途 的,Mao2
一切 有 良心 的 三民主义 者 ， 必须 认真 地 考虑 到 这点,Mao2
这种 三大 政策 的 三民主义 ， 革命 的 三民主义 ， 新 三民主义 ， 真 三民主义 ， 是 新民主主义 的 三民主义 ， 是 旧 三民主义 的 发展 ， 是 孙中山 先生 的 大功劳 ， 是 在 中国 革命 作为 社会主义 世界 革命 一部分 的 时代 产生 的,Mao2
只有 这种 三民主义 ， 中国共产党 才 称之为 “ 中国 今日 之 必需 ” ， 才 宣布 “ 愿 为 其 彻底 实现 而 奋斗 ”,Mao2
只有 这种 三民主义 ， 才 和 中国共产党 在 民主革命 阶段 中 的 政纲 ， 即 其 最低 纲领 ， 基本上 相同,Mao2
至于 旧 三民主义 ， 那 是 中国革命旧 时期 的 产物,Mao2
那时 的 俄国 是 帝国主义 的 俄国 ， 当然 不能 有 联 俄 政策 ； 那时 国内 也 没有 共产党 ， 当然 不能 有 联 共 政策 ； 那时 工农 运动 也 没有 充分 显露 自己 在 政治 上 的 重要性 ， 尚 不 为 人们 所 注意 ， 当然 就 没有 联合 工农 的 政策,Mao2
因此 ， 一九二四年 国民党 改组 以前 的 三民主义 ， 乃是 旧 范畴 的 三民主义 ， 乃是 过时 了 的 三民主义,Mao2
如 不 把 它 发展 到 新 三民主义 ， 国民党 就 不能 前进,Mao2
聪明 的 孙中山 看到 了 这 一点 ， 得 了 苏联 和 中国共产党 的 助力 ， 把 三民主义 重新 作 了 解释 ， 遂 获得 了 新 的 历史 特点 ， 建立 了 三民主义 同 共产主义 的 统一战线 ， 建立 了 第一次 国共 合作 ， 取得 了 全国 人民 的 同情 ， 举行 了 一九二四年 至 一九二七年 的 革命,Mao2
旧 三民主义 在 旧时期 内 是 革命 的 ， 它 反映 了 旧时期 的 历史 特点,Mao2
但 如果 在 新时期 内 ， 在 新 三民主义 已经 建立 之后 ， 还要 翻 那 老套 ； 在 有 了 社会主义 国家 以后 ， 要 反对联 俄 ； 在 有 了 共产党 之后 ， 要 反对联 共 ； 在 工农 已经 觉悟 并 显示 了 自己 的 政治 威力 之后 ， 要 反对 农工 政策 ； 那末 ， 它 就是 不识时务 的 反动 的 东西 了,Mao2
一九二七年 以后 的 反动 ， 就是 这种 不识时务 的 结果,Mao2
语 曰 ： “ 识时务者为俊杰,Mao2
” 我 愿 今日 的 三民主义 者 记取 此 语,Mao2
如果 是 旧 范畴 的 三民主义 ， 那 就 同 共产主义 的 最低 纲领 没有 什么 基本上 相同 之 点 ， 因为 它 是 旧时期 的 ， 是 过时 了 的,Mao2
如果 有 什么 一种 三民主义 ， 它 要 反 俄 、 反 共 、 反 农工 ， 那 就是 反动 的 三民主义 ， 它 不但 和 共产主义 的 最低 纲领 没有 丝毫 相同 之 点 ， 而且 是 共产主义 的 敌人 ， 一切 都 谈不上,Mao2
这 也是 三民主义 者 应该 慎重 地 考虑 一番 的,Mao2
但是 无论如何 ， 在 反帝 反 封建 的 任务 没有 基本上 完成 以前 ， 新三民主义 是 不会 被 一切 有 良心 的 人们 放弃 的,Mao2
放弃 它 的 只是 那些 汪精卫 、 李精卫 之 流,Mao2
汪精卫 、 李精卫 们 尽管 起劲 地 干什么 反 俄 、 反 共 、 反 农工 的 伪 三民主义 ， 自 会 有 一 班 有 良心 的 有 正义感 的 人们 继续 拥护 孙中山 的 真 三民主义,Mao2
如果说 ， 一九二七年 反动 之后 ， 还有 许多 真 三民主义 者 继续 为 中国 革命 而 奋斗 ， 那末 ， 在 一个 民族 敌人 深入 国土 的 今天 ， 这种 人 无疑 将 是 成千成万 的,Mao2
我们 共产党人 将 始终 和 一切 真诚 的 三民主义 者 实行 长期 合作 ， 除了 汉奸 和 那 班 至死不变 的 反 共 分子 外 ， 我们 是 决不 抛弃 任何 友人 的,Mao2
一一 新民主主义 的 文化,Mao2
上面 ， 我们 说明 了 中国 政治 在 新时期 中 的 历史 特点 ， 说明 了 新民主主义共和国 问题,Mao2
下面 ， 我们 就 可以 进到 文化 问题 了,Mao2
一定 的 文化 是 一定 社会 的 政治 和 经济 在 观念 形态 上 的 反映,Mao2
在 中国 ， 有 帝国主义 文化 ， 这是 反映 帝国主义 在 政治 上 经济 上 统治 或 半 统治 中国 的 东西,Mao2
这 一部分 文化 ， 除了 帝国主义 在 中国 直接 办理 的 文化 机关 之外 ， 还有 一些 无耻 的 中国人 也 在 提倡,Mao2
一切 包含 奴化 思想 的 文化 ， 都 属于 这 一类,Mao2
在 中国 ， 又 有 半封建 文化 ， 这是 反映 半封建 政治 和 半封建 经济 的 东西 ， 凡 属 主张 尊孔 读 经 、 提倡 旧 礼教 旧 思想 、 反对 新 文化 新 思想 的 人们 ， 都是 这 类 文化 的 代表,Mao2
帝国主义 文化 和 半封建 文化 是 非常 亲热 的 两 兄弟 ， 它们 结成 文化 上 的 反动同盟 ， 反对 中国 的 新 文化,Mao2
这 类 反动 文化 是 替 帝国主义 和 封建阶级 服务 的 ， 是 应该 被 打倒 的 东西,Mao2
不 把 这种 东西 打倒 ， 什么 新 文化 都是 建立 不 起来 的,Mao2
不破不立 ， 不塞不流 ， 不止 不行 ， 它们 之间 的 斗争 是 生死 斗争,Mao2
至于 新 文化 ， 则 是 在 观念 形态 上 反映 新 政治 和 新经济 的 东西 ， 是 替 新 政治 新经济 服务 的,Mao2
如 我们 在 第三节 中 已经 提过 的话 ， 中国 自从 发生 了 资本主义 经济 以来 ， 中国 社会 就 逐渐 改变 了 性质 ， 它 不是 完全 的 封建社会 了 ， 变成 了 半 封建社会 ， 虽然 封建 经济 还是 占优势,Mao2
这种 资本主义 经济 ， 对于 封建 经济 说来 ， 它 是 新经济,Mao2
同 这种 资本主义 新经济 同时 发生 和 发展 着 的 新 政治 力量 ， 就是 资产阶级 、 小 资产阶级 和 无产阶级 的 政治 力量,Mao2
而 在 观念 形态 上 作为 这种 新 的 经济 力量 和 新 的 政治 力量 之 反映 并 为 它们 服务 的 东西 ， 就是 新 文化,Mao2
没有 资本主义 经济 ， 没有 资产阶级 、 小 资产阶级 和 无产阶级 ， 没有 这些 阶级 的 政治 力量 ， 所谓 新 的 观念 形态 ， 所谓 新 文化 ， 是 无从 发生 的,Mao2
新 的 政治 力量 ， 新 的 经济 力量 ， 新 的 文化 力量 ， 都是 中国 的 革命 力量 ， 它们 是 反对 旧 政治 旧 经济 旧 文化 的,Mao2
