sentence,doc
（一）坚持不懈用党的理论创新成果武装全党、教育人民,Hu2
西方敌对势力的鼓噪，国内的各种噪音杂音，不仅过去有，现在有，将来也还会有,Hu2
关键是我们自己要有主心骨，要巩固和发展马克思主义在意识形态领域的指导地位,Hu2
"马克思列宁主义、毛泽东思想、邓小平理论和""三个代表""重要思想，是我们立党立国的根本指导思想，是全党全国各族人民的共同精神支柱，也是我们战胜艰难险阻、抵御错误思想干扰的强大思想武器",Hu2
我们说要建设社会主义核心价值体系，马克思主义指导地位是最根本的,Hu2
"要坚持不懈用马克思主义中国化最新成果武装全党、教育人民，使之真正深入头脑、扎根人心,转化为广大干部群众的自觉行动",Hu2
"要从建设高素质干部队伍的高度,继续抓好县处级以上领导干部理论学习",Hu2
"当前，尤其要抓好《江泽民文选》学习、宣传、研究，并同学习领会党的十六大以来中央提出的一系列重大战略思想紧密结合起来,使各级领导干部深刻领会党的理论创新成果包含的新思想、新观点、新论断，掌握贯穿其中的马克思主义立场、观点、方法，提高理论素养和理论思维能力，做到在实践中自觉坚持和运用",Hu2
要从赢得青年、赢得未来的高度，抓好大学生的理论学习，深入推进马克思主义中国化最新成果进教材、进课堂、进头脑工作，让青年知识分子了解和相信党的理论，在广大青年中培养一大批坚定的马克思主义者,Hu2
"要加强马克思主义理论研究和建设,坚持以实际问题为中心的研究方向，把理论研究和现实问题研究紧密结合起来,把深化研究和宣传普及紧密结合起来，研究回答关系党和人民事业发展全局的战略性、前瞻性问题,研究回答干部群众普遍关心的深层次思想认识问题,更好用党的理论创新成果析事明理、解疑释惑、统一思想,为改革开放和现代化建设提供有力指导",Hu2
（二）提高舆论引导能力,Hu2
随着信息传播技术迅速发展和信息传播渠道日益多样，我国社会舆论环境和舆论格局正在发生深刻变化,Hu2
"加强和改善党对新闻媒体的领导，有效引导社会舆论,是加强党的执政能力建设的重要方面，也是对党的宣传思想工作的重要考验",Hu2
"要深入研究新形势下各种受众群体的接受习惯和心理特点，把我们所倡导的和群众所需要的紧密结合起来,从群众的关注点和兴奋点入手,把握好舆论引导的时机、节奏、力度，在报道新闻事实中体现正确导向，在同群众交流互动中促进形成共识,在加强信息服务中开展思想教育，发挥新闻媒体宣传党的主张、弘扬社会正气、通达社情民意、引导社会热点、疏导公众情绪、搞好舆论监督的重要作用",Hu2
要从社会舆论多层次的实际出发，发挥各方面作用，努力形成以宣传部门为主导、实际工作部门相配合、各类媒体齐心协力的舆论引导工作机制,Hu2
"要研究媒体分众化、对象化新趋势，坚持以党报党刊、电台电视台为主,有效管理整合都市类媒体、网络媒体等多种宣传资源，努力构建定位明确、特色鲜明、功能互补、覆盖广泛的舆论引导格局",Hu2
"要健全突发事件宣传报道机制,及时发布准确信息",Hu2
"要加强对互联网特别是新媒体平台的应用和管理,科学把握其特点和规律,理顺管理体制,引导网上舆论，有效防范和遏制有害信息传播，使互联网等新兴媒体成为做好意识形态工作新平台",Hu2
"对错误的思想言论绝不能听之任之,对腐朽没落的思想文化绝不能任其泛滥",Hu2
"要通过摆事实、讲道理，开展积极的思想斗争和批评,教育引导干部群众克服和抵制各种错误的东西",Hu2
（三）牢牢掌握意识形态工作主动权,Hu2
重视和加强管理是维护意识形态安全的重要保证,Hu2
"要在深入研究的基础上，提出加强意识形态领域管理的总体思路和具体措施，按照谁主管、谁负责和属地化管理的原则,进一步明确各地区各相关部门的责任和工作要求",Hu2
"要建立健全宏观管理体系，改进管理方式,提高管理水平,综合运用法律、行政、经济、科技等手段,实行科学管理、依法管理",Hu2
"要加强涉及意识形态工作的立法,对急需立法的重点领域和难点问题要加紧梳理和调研，尽快建立健全相关法律法规",Hu2
要提高技术防范能力，及时把科学技术的最新成果运用到宣传文化管理中去，提高管理时效性和覆盖面,Hu2
要重视舆情信息工作，建立和完善舆情信息汇集和反映机制，及时发现和反映倾向性、苗头性问题，有的放矢做好工作,Hu2
"要密切关注敌对势力对我国意识形态领域进行渗透的新情况，深入掌握敌对势力的伎俩和手法,更好加以预防和应对",Hu2
（四）加强意识形态领域队伍建设,Hu2
增强党在意识形态领域的影响力，归根到底要靠人、靠队伍,Hu2
要根据新形势新任务要求，建设一支高素质宣传思想工作队伍,Hu2
"要以思想政治建设为重点，坚持德才兼备,注重政治素质，配备好宣传思想战线各级领导班子,特别是要选好第一把手，确保领导权牢牢掌握在忠于党、忠于人民的人手中",Hu2
新闻出版、广播影视、社会科学、学校教育、文化艺术等领域都是知识分子最集中的地方,Hu2
加强党的意识形态工作，必须紧紧依靠广大知识分子,Hu2
"要切实加强马克思主义理论队伍和哲学社会科学队伍建设,注重培养一批德才兼备、在国际学术界有影响的专家学者",Hu2
"各级领导干部要同知识分子交朋友，特别是要同那些学术造诣高、社会影响大的知识分子加强联系，主动听取他们的意见,发挥他们的积极性、主动性、创造性,使广大知识分子积极认同和传播我国社会主义核心价值体系，自觉投身社会主义先进文化建设",Hu2
在中非合作论坛北京峰会开幕式上的讲话（二,Hu2
0六年十一月四日）尊敬的梅莱斯总理⑴，尊敬的各位同事，各位嘉宾，女士们，先生们，朋友们：今天是值得历史记住的日子,Hu2
我们中非领导人本着友谊、和平、合作、发展的宗旨，相聚北京，共叙友情，共商推动中非关系发展、促进发展中国家团结合作的大计,Hu2
"首先,我谨代表中国政府和中国人民，并以我个人的名义，对各位同事和嘉宾前来出席会议，表示热烈的欢迎和衷心的感谢",Hu2
我还要通过在座的非洲各国领导人，向兄弟的非洲人民转达中国人民的亲切问候和良好祝愿,Hu2
二000年十月，中非共同倡议成立了中非合作论坛,Hu2
这是中非深化传统友谊、加强友好合作的重大举措,Hu2
"六年来,论坛先后在北京和亚的斯亚贝巴成功举办了两届部长级会议，已成为中国同非洲国家开展集体对话、交流治国理政经验、增进相互信任、进行务实合作的重要平台和有效机制",Hu2
各位同事、各位朋友,Hu2
今年正值新中国同非洲国家开启外交关系五十周年,Hu2
中国与非洲虽然远隔重洋，但中非人民友谊源远流长、历久弥坚,Hu2
在漫漫历史长河中，中非人民自强不息、坚忍不拔，创造了各具特色、绚烂多彩的古代文明,Hu2
"近代以来,中非人民不甘奴役、顽强抗争，谱写了追求自由解放、捍卫人类尊严的光辉篇章，创造了国家建设、民族振兴的辉煌历史",Hu2
中国和非洲的发展进步，为推进人类文明进步事业作出了重大贡献,Hu2
五十年来，中非人民紧密团结，中非友好不断深化,Hu2
中非各领域交流合作全面发展，取得了丰硕成果,Hu2
中非在国际事务中相互信任、协调配合，共同维护发展中国家正当权益,Hu2
中国始终坚定支持非洲民族解放和国家建设，从培训技术人员到培训各类人才，从援建坦赞铁路⑵到援建各项工程，从派遣医疗队员到派遣维和官兵，都体现了中国人民对非洲人民的情谊,Hu2
中国人民不会忘记非洲朋友当年全力支持中华人民共和国恢复在联合国的合法席位，不会忘记非洲国家和人民真诚希望中国完成和平统一大业、热切盼望中国实现现代化建设宏伟目标,Hu2
今天，中非友好已深深扎根在双方人民心中,Hu2
"中非友好之所以能够经受住历史岁月和国际风云变幻的考验,关键是我们在发展相互关系中始终坚持真诚友好、平等相待、相互支持、共同发展的正确原则",Hu2
"——真诚友好,是中非友谊不断加强的坚实基础",Hu2
"我们双方都珍视中非传统友谊,诚心诚意致力于中非友好事业",Hu2
"——平等相待,是中非互信日益增进的重要保证",Hu2
"我们双方都尊重对方自主选择的发展道路,高度重视对方的关切，认真学习对方的发展经验",Hu2
"——相互支持,是中非合作长盛不衰的不竭动力",Hu2
我们双方都衷心希望并真心支持对方发展进步，积极开展全方位合作,Hu2
"-—共同发展,是中非人民孜孜以求的共同目标",Hu2
"我们双方都坚持互利互惠的友好合作,让发展成果惠及双方人民",Hu2
各位同事、各位朋友,Hu2
当前，国际形势正在发生深刻而复杂的变化,Hu2
和平、发展、合作是当今时代的主旋律,Hu2
"世界多极化、经济全球化趋势深入发展,科技进步日新月异，区域合作方兴未艾，各国相互依存不断加深，这些都为世界各国带来了难得发展机遇",Hu2
"同时，全球发展不均衡,南北差距拉大，传统安全威胁和非传统安全威胁相互交织，影响世界和平与发展的不稳定不确定因素增多，广大发展中国家实现可持续发展面临着严峻挑战",Hu2
"中国是最大的发展中国家,非洲是发展中国家最集中的大陆，中国和非洲的人口占世界人口三分之一以上",Hu2
"没有中国和非洲的和平与发展,就没有世界的和平与发展",Hu2
"在新形势下,中非共同利益在扩大，相互需求在增加",Hu2
建立中非新型战略伙伴关系是中非合作的内在需要，也是促进世界和平与发展的必然要求,Hu2
"中非关系不断发展，不仅有利于中国和非洲发展进步,而且有利于促进发展中国家团结合作，有利于推动建立公正合理的国际政治经济新秩序",Hu2
为进一步发展中非新型战略伙伴关系，中国愿同非洲国家在以下领域加强合作,Hu2
"第一,深化平等互信的政治关系",Hu2
"保持高层互访和交往势头，建立定期高层政治对话机制,开展战略对话，增强政治互信，加深传统友谊，实现团结共进",Hu2
"第二,拓展互利共赢的经济合作",Hu2
"发挥各自优势，密切经贸联系，拓宽合作领域，支持双方企业合作，提升人力资源开发合作水平，积极探索新的合作方式,共享发展成果",Hu2
"第三,扩大相互借鉴的文化交流",Hu2
加强人文对话，增进双方人民特别是青年一代相互了解和友谊，加强教育、科技、文化、卫生、体育、旅游等领域的交流合作，为中非合作提供精神动力和文化支持,Hu2
"第四,推动均衡和谐的全球发展",Hu2
"加强南南合作，推动南北对话，呼吁发达国家切实兑现市场准入、增加援助、减免债务等承诺,落实千年发展目标⑶，促进经济全球化朝着有利于实现各国共同繁荣的方向发展",Hu2
"第五,加强相互支持的国际合作",Hu2
"维护联合国宪章宗旨和原则，尊重世界多样性，促进国际关系民主化，倡导互信互利的国际安全合作，加强磋商和协调，照顾彼此关切,共同应对各类全球性安全威胁和挑战",Hu2
各位同事、各位朋友,Hu2
"中国珍视中非友谊,始终把加强同非洲国家的团结合作作为中国外交政策的重要组成部分",Hu2
"中国将一如既往支持非洲实施非洲发展新伙伴计划,支持非洲国家为加强联合自强、谋求地区和平稳定、实现经济振兴、提高国际地位所作的积极努力",Hu2
为推动中非新型战略伙伴关系发展，促进中非在更大范围、更广领域、更高层次上的合作，中国政府将采取以下八个方面的政策措施,Hu2
（一）扩大对非洲援助规模，到二00九年使中国对非洲国家的援助规模比二00六年增加一倍,Hu2
（二）今后三年内向非洲国家提供三十亿美元的优惠贷款和二十亿美元的优惠出口买方信贷,Hu2
"（三）为鼓励和支持中国企业到非洲投资，设立中非发展基金,基金总额逐步达到五十亿美元",Hu2
"（四）为支持非洲国家联合自强和一体化进程,援助建设非洲联盟会议中心",Hu2
（五）免除同中国有外交关系的所有非洲重债穷国和最不发达国家截至二0,Hu2
五年底到期的政府无息贷款债务,Hu2
（六）进一步向非洲开放市场，把同中国有外交关系的非洲最不发达国家输华商品零关税待遇受惠商品由一百九十个税目扩大到四百四十多个,Hu2
（七）今后三年内在非洲国家建立三至五个境外经济贸易合作区,Hu2
"（八）今后三年内为非洲培训培养一万五千名各类人才;向非洲派遣一百名高级农业技术专家;在非洲建立十个有特色的农业技术示范中心;为非洲援助三十所医院，并提供三亿元人民币无偿援款帮助非洲防治疟疾,用于提供青蒿素药品及设立三十个抗疟中心；向非洲派遣三百名青年志愿者;为非洲援助一百所农村学校;在二0",Hu2
九年之前，向非洲留学生提供中国政府奖学金名额由目前的每年二千人次增加到四千人次,Hu2
各位同事、各位朋友,Hu2
"中国和非洲都是人类文明的发祥地,都是充满希望的热±0共同的命运、共同的目标把我们紧紧团结在一起",Hu2
中国永远是非洲的好朋友、好伙伴、好兄弟,Hu2
让我们携手并肩、昂首阔步，为实现中非发展，为造福中非人民，为推动建设持久和平、共同繁荣的和谐世界而共同努力,Hu2
谢谢大家,Hu2
注释〔1〕指埃塞俄比亚总理梅莱斯-泽纳维,Hu2
埃塞俄比亚为本届中非合作论坛共同主席国,Hu2
〔2〕坦赞铁路是二十世纪六七十年代中国支持非洲跨国基础设施建设的重大项目,Hu2
一九六七年九月，中国政府与坦桑尼亚政府和赞比亚政府在北京签订关于修建坦桑尼亚—赞比亚铁路的协定,Hu2
"铁路东起坦桑尼亚首都达累斯萨拉姆，西至赞比亚的卡皮里姆波希,全长一千八百六十公里，由中国专家和工程技术人员进行勘测、考察、设计并帮助坦赞两国政府组织施工",Hu2
一九七六年七月，坦赞铁路建成并通车,Hu2
"中国政府为建设铁路提供无息贷款九亿八千八百万元人民币，运发各种设备材料一百万吨,先后派遣工程技术人员五万多人次，牺牲六十多人",Hu2
"中国在自身经济亟待发展的情况下，克服面临的困难，投入巨资援建坦赞铁路，极大支持了非洲南部的民族解放斗争，大大促进了坦赞两国发展民族经济、巩固民族独立的事业,进一步加强了中国与坦赞两国的友谊以及三国之间的经济技术合作",Hu2
〔3〕见本卷《努力建设持久和平共同繁荣的和谐世界》注［2〕,Hu2
在社会主义先进文化引领下建设和谐文化.（二0,Hu2
"六年十一月十日）当今时代,文化在综合国力竞争中的地位日益重要",Hu2
"谁占据了文化发展制高点,谁就能够更好在激烈的国际竞争中掌握主动权",Hu2
人类文明进步历史充分表明，没有先进文化的积极引领，没有人民精神世界的极大丰富，没有全民族创造精神的充分发挥，一个国家、一个民族不可能屹立于世界先进民族之林,Hu2
"历史和现实都告诉我们,要实现我国社会主义现代化建设和中华民族伟大复兴宏伟目标,必须大力加强文化建设,坚持用社会主义先进文化引领全国各族人民奋勇前进",Hu2
"发展社会主义先进文化,是建设中国特色社会主义的应有之义，是马克思主义政党思想精神上的旗帜,是推动我国经济社会发展的必然要求，是实现中华民族伟大复兴的显著标志",Hu2
"当前,在我国经济社会发展进入关键阶段的条件下,要不断解决好人民日益增长的物质文化需要同落后的社会生产之X这是胡锦涛同志在中国文学艺术界联合会第八次全国代表大会、中国作家协会第七次全国代表大会上讲话的一部分",Hu2
"间的矛盾，实现全面建设小康社会、进而基本实现现代化的宏伟目标，必须在坚持以经济建设为中心、不断解放和发展社会生产力的同时，大力发展社会主义先进文化，着力培育民族精神、提高国民素质、激发奋斗热情，为改革开放和社会主义现代化建设提供强有力的思想保证、精神动力、智力支持，更好把全国各族人民意志和力量凝聚起来,万众一心为实现全面建设小康社会宏伟目标而奋斗",Hu2
"面对当今世界各种思想文化相互激荡的大潮，面对国家发展和人民生活改善对文化发展的要求，面对社会文化生活多样活跃的态势,如何找准我国文化发展方位,创造民族文化新辉煌，增强我国文化的国际竞争力，提升国家软实力，是摆在我们面前的一个重大现实课题",Hu2
不久前召开的党的十六届六中全会，总结历史经验，站在新的时代高度，对构建社会主义和谐社会作出了全面部署,Hu2
社会和谐是中国特色社会主义的本质属性，是国家富强、民族振兴、人民幸福的重要保证,Hu2
"我们要构建的社会主义和谐社会，是在中国特色社会主义道路上,中国共产党领导全体人民共同建设、共同享有的和谐社会",Hu2
要更好构建和谐社会，就必须在社会主义先进文化引领下，大力建设和谐文化，广泛动员人民群众投身和谐社会建设,Hu2
和谐文化既是和谐社会的重要特征，也是实现社会和谐的精神动力,Hu2
建设和谐文化，是构建社会主义和谐社会的重要任务，也是构建社会主义和谐社会的重要条件,Hu2
"我们要牢牢把握社会主义先进文化的前进方向,建设社会主义核心价值体系，弘扬民族优秀文化传统，发掘民族和谐文化资源，借鉴人类有益文明成果，倡导和谐理念，培育和谐精神,营造和谐氛围，进一步形成全社会共同的理想信念和道德规范，打牢全党全国各族人民团结奋斗的思想道德基础",Hu2
"繁荣社会主义先进文化,建设和谐文化,为构建社会主义和谐社会作出贡献，是现阶段我国文化工作的主题",Hu2
"我们要坚持以马克思列宁主义、毛泽东思想、邓小平理论和""三个代表”重要思想为指导，全面贯彻落实科学发展观，促进经济社会协调发展,促进人的全面发展；要加强社会主义思想道德建设,弘扬以爱国主义为核心的民族精神和以改革创新为核心的时代精神，形成符合传统美德和时代精神的道德规范和行为规范，反对拜金主义、享乐主义、极端个人主义，培育有理想、有道德、有文化、有纪律的社会主义公民;要坚持为人民服务、为社会主义服务的方向和百花齐放、百家争鸣的方针，弘扬主旋律、提倡多样化，大力发展先进文化，支持健康有益文化,努力改造落后文化,坚决抵制腐朽文化,促进全社会形成积极向上的共同精神追求",Hu2
"在当代中国，繁荣社会主义先进文化,建设和谐文化，是我国广大文艺工作者的庄严使命",Hu2
"文学、戏剧、电影、电视、音乐、舞蹈、美术、摄影、书法、曲艺、杂技以及民间文艺、群众文艺等各方面文艺工作者，都应该坚持先进文化的前进方向，按照建设和谐文化的要求，自觉投身亿万人民创造幸福生活和美好未来的伟大实践，用自己熟悉和擅长的文艺形式,努力生产出为人民群众喜闻乐见的文艺作品,努力创作出符合时代要求的精品力作,积极推进我国文艺创新和繁荣，为全面建设小康社会、构建社会主义和谐社会作出自己的贡献",Hu2
这是党和人民的期待，也是时代的召唤,Hu2
"一切有理想有抱负的文艺工作者,都要担当起时代赋予的神圣使命，积极投身讴歌时代的文艺创造活动",Hu2
"进步文艺,刻写着一个民族的希望，昭示着一个国家的未来，深深影响着一个民族的精神和一个时代的风尚",Hu2
这是古往今来人们赞扬进步文艺、呼唤进步文艺的根本原因,Hu2
"一切有成就的文艺家,都注重在时代进步的伟大实践中汲取创作灵感，都注重反映和引导人民创造历史的壮阔活动",Hu2
只有与时代同步伐，踏准时代前进鼓点，回应时代风云激荡，领会时代精神本质，文艺才能具有蓬勃生命力，才能产生巨大感召力,Hu2
积极投身先进文化的创造活动，是时代和人民对文艺工作者的殷切期望，也是文艺工作者真正能够施展才华、作出无愧于时代的业绩的必然要求,Hu2
"我国广大文艺工作者一定要正确认识和牢牢把握我国社会发展的正确方向，深刻体验人民前进的准确信号，敏锐发现时代变革的风气之先，自觉响应社会发展的客观要求,坚持把个人的艺术追求融入国家发展洪流之中，把文艺的生动创造寓于时代进步的运动之中，以充沛的激情、生动的笔触、优美的旋律、感人的形象，升起更加昂扬的理想风帆，描绘更加美好的生活蓝图，激励更加坚定的奋进信心，满腔热情地讴歌时代主旋律,努力为发展社会主义先进文化建功立业",Hu2
"一切有理想有抱负的文艺工作者,都要密切同人民群众的血肉联系，积极反映人民心声",Hu2
一切进步文艺，都源于人民、为了人民、属于人民,Hu2
"一切进步文艺工作者的艺术生命,都存在于同人民群众的血肉联系之中",Hu2
人民创造历史的活动，是文艺创作的丰厚土壤和源头活水,Hu2
"一切受人民欢迎、对人民有深刻影响的艺术作品，从本质上说，都必须既反映人民精神世界又引领人民精神生活,都必须在人民的伟大中获得艺术的伟大",Hu2
历史和现实一再表明，真情热爱人民、真正了解人民、真诚理解人民，才能创作出深受人民欢迎、对人民有深刻影响的优秀作品,Hu2
"人民的创造实践每时每刻都发生着令人感奋的变化，人民的生活舞台每时每刻都产生着五彩斑斓的素材,人民为文艺创造提供着丰富营养",Hu2
"脱离了人民,文艺创作就会成为无本之木、无源之水,毛泽东同志在谈到文艺工作时曾经说过,了解人、熟悉人的工作是第一位的工作",Hu2
"关注人民命运,赞颂人民奋斗,激励人民前进,是我国进步文艺的优秀传统，必须始终坚持和大力发扬",Hu2
"我国广大文艺工作者一定要坚持以人为本，牢固树立人民群众是历史创造者的历史唯物主义观点，培养和增进对人民群众的感情,坚持以最广大人民为服务对象和表现主体，关心群众疾苦，体察人民愿望,把握群众需求，通过形式多样的艺术创造，为人民放歌，为人民抒情，为人民呼吁",Hu2
"要贴近实际、贴近生活、贴近群众,深入改革开放和现代化建设第一线，深入企业、乡村、社区、军营、校园生活最前沿，不断创作出让人民满意的优秀作品,满足人民群众多层次、多样化、多方面的精神文化需求",Hu2
"一切有理想有抱负的文艺工作者,都要大力发扬创新精神，积极开拓文艺的新天地",Hu2
推进文化发展，基础在继承，关键在创新,Hu2
"继承和创新,是一个民族文化生生不息的两个重要轮子",Hu2
"古今中外,闻名于世的文艺大师，脍炙人口的传世之作，无一不是善于继承、勇于创新的结果",Hu2
"不朽的文艺经典,往往既渗透着历史积淀的体验和哲理、又蕴含着时代孕育的理想和精神，既延续着传统艺术的特点和优势、又创造着新颖鲜活的内容和形式",Hu2
不善于继承，没有创新的基础;不善于创新，缺乏继承的活力,Hu2
在继承基础上的创新，往往是最好的继承,Hu2
我们生活的新时代，人民群众对生活的新追求，对文艺创新提出了更高要求,Hu2
只有坚持解放思想、实事求是、与时俱进，大力推进文艺观念、内容、风格、流派积极创新，大力推进文艺体裁、题材、形式、手段充分发展，才能创作出更多具有中国特色、中国风格、中国气派的优秀作品，不断增强文艺的时代感和吸引力,Hu2
"广大文艺工作者一定要焕发创造激情，激发原创能力，正确处理继承和创新的关系,大力弘扬中华民族优秀文化传统和五四运动以来形成的革命文化传统，积极学习和借鉴世界各国人民创造的一切文明成果，博采众长,厚积薄发，推陈出新，在人类文艺发展史上谱写更加绚丽多彩的篇章",Hu2
"各有关部门都要为文艺创新创造条件，使广大文艺工作者一切才华都有展示舞台、一切创造都有实现空间、一切贡献都得到社会尊重,推动文艺工作者的创造精神和创造活力竞相迸发、充分涌流",Hu2
一切有理想有抱负的文艺工作者，都要做到德艺双馨，积极履行人类灵魂工程师的职责,Hu2
文艺具有强大的社会感染力，文艺作品给人民群众以深刻影响，也要接受人民群众检验,Hu2
"人类文艺发展历史表明，只有经受住人民群众检验又给予人民群众美的享受和深刻启迪的作品,才能成为隽永之作；只有既具有高尚精神追求又具有高超艺术才华的文艺家，才能成为人民群众推崇的文艺大师",Hu2
"要做到这一点，就必须加强思想道德修养，积累丰富知识,提高精神境界，培养高尚人格，始终牢记艺术工作的社会责任",Hu2
"广大文艺工作者一定要加强学习、加强修养,忠诚于祖国,忠诚于人民,坚定社会主义信念，自觉实践社会主义荣辱观⑴，倡导真善美，鞭挞假恶丑，恪守职业道德,弘扬职业精神，专心致志，孜孜以求，努力攀登人生和艺术的高峰",Hu2
"要严肃认真考虑自己作品的社会效果，传播先进文化，弘扬人间正气，塑造美好心灵,风成化习,果行育德，为人民奉献最好的精神食粮,努力以自己的作品丰富人民群众精神生活、提高人民群众精神世界",Hu2
注释〔1〕见本卷《树立社会主义荣辱观》,Hu2
转变经济发展方式，实现又好又快发展.（二00六年十二月五日、二00七年六月二十五日）必须深刻认识又好又快发展⑴是全面落实科学发展观的本质要求,Hu2
"我国正面临着重要战略机遇期，又处于经济快速增长阶段,坚持又好又快发展,是落实科学发展观、实现全面建设小康社会目标的必然要求,是调动各方面积极性、发挥各类生产要素潜力的有效途径，是紧紧抓住发展机遇、实现综合国力整体跃升的必由之路",Hu2
"又好又快发展是有机统一的整体，既要求保持经济平稳较快增长,防止大起大落，更要求坚持好中求快,注重优化结构，努力提高质量和效益",Hu2
"我国已具备支撑经济又好又快发展的诸多条件,关键要在转变增长方式上狠下功夫，当前特别是要在增强自主创新X这是胡锦涛同志两次讲话的节录，分别节自二00六年十二月五日在中央经济工作会议上的讲话和二",Hu2
0七年六月二十五日在中共中央党校省部级干部进修班上的讲话,Hu2
能力和节能降耗、保护生态环境方面迈出实质性步伐,Hu2
实现国民经济又好又快发展，关键要在转变经济发展方式、完善社会主义市场经济体制方面取得重大新进展,Hu2
这是关系经济发展全局的两大任务,Hu2
"转变经济发展方式,是在探索和把握我国经济发展规律的基础上提出的重要方针",Hu2
改革开放以来，为了促进国民经济健康发展，我们一直高度重视转变经济增长方式问题,Hu2
经过多年努力，取得了不小成绩，但仍未取得根本性突破,Hu2
"提出转变经济发展方式,就是要更深刻、更自觉地把握经济发展规律,下更大的决心、采取更有力的措施提高经济发展质量和效益",Hu2
"转变经济发展方式,也是从当前我国经济发展实际出发提出的重大战略",Hu2
二,Hu2
0三年以来，我国经济进入新一轮上升期，国内生产总值增长连续四年超过百分之十,Hu2
"展望未来,我国具备实现经济平稳快速发展的诸多有利条件，国内市场空间巨大，储蓄率较高、劳动力成本较低、科技进步动力较强等诸多优势继续存在",Hu2
"同时,我们也要看到，我国经济长期积累的结构性矛盾仍然突出,经济增长方式粗放问题仍然严重,投资规模增长过快,消费需求特别是居民消费需求不足，我国能源消费总量和温室气体排放总量均已居世界第二，国际上要求我国减少温室气体排放的压力日益增大",Hu2
如果再不加快转变经济发展方式，我国经济平稳较快发展的良好势头将难以长期保持下去,Hu2
转变经济发展方式，归根到底要靠深化改革,Hu2
"我们已经初步建立起社会主义市场经济体制,但市场经济微观基础的改革任务依然繁重，财税、金融、行政管理体制的改革尚未到位，实现科学发展面临诸多体制性障碍",Hu2
要着力从制度上更好发挥市场在资源配置中的基础性作用，形成健全有效的宏观调控体系，为促进国民经济又好又快发展提供强有力的体制保证,Hu2
转变经济发展方式，完善市场经济体制，促进国民经济又好又快发展，要抓的工作很多,Hu2
重点要抓好以下八个方面的工作,Hu2
"一是要深入实施科教兴国战略,深化科技管理体制改革,加大对自主创新的投入和政策支持，着力突破制约经济社会发展的关键技术，把增强自主创新能力贯彻到现代化建设各个方面，着力建设创新型国家",Hu2
"二是要推进产业结构优化升级，着力促进工业由大变强，发展高技术产业群，振兴装备制造业，改造和提升传统产业，大力发展现代服务业,促进经济增长由主要依靠投资、出口拉动向依靠消费、投资、出口协调拉动转变，由主要依靠第二产业带动向第一、第二、第三产业协同带动转变,由主要依靠物质资源消耗向主要依靠科技进步、劳动者素质提高、管理创新转变,逐步形成市场应变能力强、专业化水平高、附加值大、优势充分发挥的现代产业体系",Hu2
"三是要切实加强农业基础地位,统筹城乡发展，建立以工促农、以城带乡的长效机制，形成城乡经济社会发展一体化新格局，扎实推进社会主义新农村建设,走中国特色农业现代化道路，巩固、完善、加强支农惠农政策，增加农业投入,增强农业综合生产能力，确保国家粮食安全，促进农民增收",Hu2
"四是要坚持节约资源和保护环境的基本国策,抓紧完善有利于能源资源节约和生态环境保护的法律和政策，加快形成可持续发展体制机制,全面提高能源资源利用效率，大力发展清洁能源和可再生能源，依法加快淘汰落后生产能力,加强城乡污染综合治理，加大生态修复力度，加强应对气候变化能力建设，把建设资源节约型、环境友好型社会放在工业化、现代化发展战略的突出位置，切实落实到每个单位、每个家庭",Hu2
"五是要推动各地区共同发展，继续实施区域发展总体战略,完善区域发展政策措施，优化国土开发格局，重大项目布局要充分考虑支持中西部发展",Hu2
"六是要坚持和完善公有制为主体、多种所有制经济共同发展的基本经济制度,毫不动摇巩固和发展公有制经济,毫不动摇鼓励、支持、引导非公有制经济发展,坚持平等保护物权，形成各种所有制经济平等竞争、相互促进新格局;深化国有企业公司制股份制改革,优化国有经济布局和结构,增强国有企业活力和国有经济控制力;推进市场公平准入、改善融资条件，破除体制性障碍，促进个体、私营经济和中小企业发展；以现代产权制度为基础，健全现代企业制度,完善公司治理，推进产权多元化，发展混合所有制经济",Hu2
七是要深化财税、金融、计划体制改革，形成有利于科学发展的宏观调控体系；围绕推进基本公共服务均等化和主体功能区建设，完善公共财政体系，健全中央和地方财力与事权相匹配的体制，加大对公共服务领域的投入,Hu2
"八是要拓展对外开放广度和深度，扩大开放领域，优化开放结构，提高开放质量,全面提高开放型经济水平，加快转变外贸增长方式,创新利用外资方式，完善内外联动、互利共赢、安全高效的开放型经济体系，把“引进来""和""走出去""更好结合起来,形成经济全球化条件下参与国际经济合作和竞争新优势",Hu2
"转变经济发展方式,完善社会主义市场经济体制，是实现国民经济又好又快发展的两个重点",Hu2
抓住这两个重点，也就抓住了全部经济工作的牛鼻子,Hu2
我们一定要扎扎实实完成这两项重大任务,Hu2
注释〔1〕二,Hu2
"0七年十月十六日，胡锦涛参加中国共产党第十七次全国代表大会江苏省代表团讨论时，对把""又快又好""调整为“又好又快""作了说明",Hu2
"他说:""科学发展观的形成提出有一个过程",Hu2
"改革开放之初，我们一直在强调加速发展,注重经济增长速度；后来我们又提出'又快又好'发展;去年中央经济工作会议，我们讲'又好又快'",Hu2
"这是立足基本国情,不断适应发展要求提出的",Hu2
这不仅仅是文字表述的变化，而是有深刻内涵的，就是要走生产发展、生活富裕、生态良好的文明发展道路,Hu2
