sentence,doc
我一再讲，全党全国各族人民紧密团结，齐心协力地把国内的各项工作和各项事业都搞好，就不怕国际敌对势力的渗透、颠覆，他们就搞不垮我们,Jiang2
但是，如果像走私、腐败这样严重的歪风刹不住，越刮越厉害，那就会出大问题，就会酿成极为严重的社会灾难,Jiang2
当前，走私活动的一个突出特点是法人走私泛滥，内外勾结走私护私盛行,Jiang2
尤其值得注意的是，军队、武警部队和公安、国家安全、检察等政法部门的一些单位和人员也参与其中，使问题变得更为严重、更为复杂,Jiang2
已经暴露出来的这类案件不少，一个一个都是触目惊心啊,Jiang2
日益猖獗的走私活动，不仅直接冲击和扰乱市场秩序，危害民族工业和经济安全，使国家和人民的利益蒙受巨大损失，而且毒化社会风气，助长腐败现象，助长一些地方和单位的本位主义、分散主义倾向，破坏中央的政令统一，损害党和政府在人民群众中的声誉,Jiang2
军队、武警部队中一些人员参与走私活动，还严重损害军队、武警部队的形象和战斗力,Jiang2
现在已到了狠狠打击、彻底惩治的时候了,Jiang2
不能有任何犹豫，必须坚决、迅速地把走私的猖獗势头打下去,Jiang2
这既是一场重大的经济斗争，也是一场严肃的政治斗争,Jiang2
这样的大问题，再不抓紧解决好，后果不堪设想，党、政权、军队就要变质，我们的社会主义国家就可能毁于一旦,Jiang2
那我们怎么对得起毛主席，怎么对得起小平同志，怎么对得起成千上万的革命先烈,Jiang2
在这次打击走私的斗争中，从中央到地方，都要做到决心大、行动快、措施硬、惩治严,Jiang2
要集中力量查处大案要案,Jiang2
军队、武警部队和公安、国家安全、检察等政法部门，一定要严肃查处下属单位所办的公司和挂靠公司中存在的走私护私问题,Jiang2
对于海关人员中存在的执法犯法、参与走私护私的问题，也必须严肃查处，坚决清除害群之马,Jiang2
对中央作出的部署，各级党委和政府都要听从指挥，切实遵行,Jiang2
不听中央的，听谁的,Jiang2
如果有人胆大妄为，我行我素，另搞一套，一切后果由他自己负，勿谓言之不预,Jiang2
打击犯罪活动，打击歪风邪气，要讲法制、讲原则，绝不能讲情面、讲关系,Jiang2
现在有一种很坏的风气，就是说情成风,Jiang2
一个案子刚刚揭露出来，还没有查，就有各式各样的人出来打招呼，有的还是执法部门的上级机关,Jiang2
你说的什么情,Jiang2
你为什么人说情,Jiang2
这样下去，还有什么党纪国法,Jiang2
不论案件涉及什么单位、什么部门、什么人，都要排除干扰，一查到底，依法惩处,Jiang2
任何单位和个人都不能当走私分子的后台，不准支持、纵容、包庇走私,Jiang2
同志们都记得，解放初期，天津地区出了刘青山、张子善[1]腐化堕落的案件,Jiang2
毛主席“挥泪斩马谡”，杀了这两个人，教育了全党干部，并在人民群众中树立了共产党人铁面无私、执法如山的崇高形象,Jiang2
现在，我们打击走私和其他犯罪活动，也要抓住典型的重大案件，狠狠打击,Jiang2
对于犯罪分子，该关的要关，该判的要判，该杀的要杀，绝不能手软,Jiang2
那些大案要案的首恶分子，不坚决杀掉，群众能答应吗,Jiang2
杀一才能儆百,Jiang2
不这样，不足以平民愤，不足以刹住歪风，不足以树立正气,Jiang2
当然，不是以言代法，而是要依法从严惩处,Jiang2
坚决依照党纪国法办事，这是党和国家的最高原则,Jiang2
各级领导干部特别是高级干部，一定要带头做遵纪守法的表率,Jiang2
当了领导干部，还要搞庸俗关系学,Jiang2
绝对不能搞,Jiang2
有些人，当面说得头头是道、冠冕堂皇，背后做的却是另外一个样子,Jiang2
这叫什么作风,Jiang2
我最反对言行不符、表里不一的两面派行为,Jiang2
坚持中国共产党的领导，坚持人民民主专政，任何时候都不能动摇,Jiang2
社会上的走私活动和腐败现象，已经侵蚀到我们人民民主专政的要害机关里来了,Jiang2
这个问题还不应该万分警惕吗,Jiang2
人民民主专政一定要搞好，这里面出了问题，是要亡党亡国的,Jiang2
军队是人民民主专政的坚强柱石，政法机关是人民民主专政的专门机关,Jiang2
它们是党和人民手中掌握的枪杆子、刀把子,Jiang2
这个枪杆子、刀把子如果不起作用了，或者丢掉了，我们党和国家还能安然无恙、长治久安吗,Jiang2
邓小平同志一再强调，四项基本原则必须坚持，人民民主专政绝不能丢，也绝不能削弱,Jiang2
这是非常重要的,Jiang2
人民民主专政是干什么用的,Jiang2
它的主要作用就是惩治形形色色的犯罪分子，惩治一切危害国家、危害社会、危害人民利益的敌对势力和破坏分子的嘛,Jiang2
打击走私，海关、边防、工商行政管理等执法部门要切实负起责任，同时要广泛发动群众和依靠群众，加强群众的监督和举报,Jiang2
一切犯罪分子、腐败分子最害怕的是人民群众,Jiang2
群众的眼睛是雪亮的,Jiang2
人身上有没有病变，要照一照X光，有病变X光一照就查出来了,Jiang2
群众的眼睛就是政治上的X光，什么乌七八糟的东西都逃不过去,Jiang2
所以，我们党对于惩治犯罪活动历来有一个重要方针，就是专门机关与群众路线相结合,Jiang2
只要把人民群众真正发动起来，一切走私分子、其他犯罪分子和腐败分子就没有藏身之地了,Jiang2
不搞运动是对的，但打击犯罪活动和社会丑恶现象，没有一点声势也不行,Jiang2
为了尽快刹住走私的歪风，缉私体制需要进一步改革和完善,Jiang2
中央已经决定，要组建国家缉私警察队伍，实行海关和公安双重垂直领导、以海关领导为主的体制，专司打击走私犯罪活动,Jiang2
实行这样的反走私管理体制，有利于及时有效地打击走私活动,Jiang2
各有关部门和地方都要认真贯彻执行,Jiang2
走私活动各省区市都存在，但问题的程度不一样，东南沿海地区的省份大概要严重一些,Jiang2
改革开放以来，东南沿海地区经济发展很快，为全国改革开放和现代化建设作出了重要贡献,Jiang2
但是，近些年来，走私活动愈演愈烈,Jiang2
有些人为了本地区本部门的利益，置国家的全局利益于不顾，置党纪国法于不顾，公然参与或支持、庇护走私活动，逃避了国家关税，自己的“小金库”得了利，心里还美滋滋的,Jiang2
你给国民经济带来多少危害，给国家和人民的利益造成多大损失，还有什么可美的,Jiang2
搞不正当的地方利益、部门利益，而且为了保住自己那个“小金库”，又去搞地方保护主义、部门保护主义，这样搞下去贻害无穷,Jiang2
“小金库”这个东西害死人，它像迷魂药一样，已经使一些人走到了是非不分、香臭不辨、与犯罪分子同流合污的地步，这还不危险啊,Jiang2
我劝搞这个东西的人赶快省悟，千万不要因小失大,Jiang2
否则，既害了国家和人民，也会把自己搞得身败名裂,Jiang2
我们实行对外开放，要引进国外的先进技术和管理经验，也要适当引进一些国外产品,Jiang2
但是，如果大量走私物品进来，民族工业就会受到严重冲击，甚至难以生存，就会造成许多职工下岗待业,Jiang2
如果有人再执迷不悟，把国家和人民的利益置诸脑后，以身试法，那他绝对逃不脱党纪国法的惩罚,Jiang2
军队、武警部队和政法机关必须停止一切经商活动,Jiang2
我一直主张军队要“吃皇粮”,Jiang2
公安、国家安全、检察、法院等政法机关也要“吃皇粮”,Jiang2
军队为改善干部战士的生活，搞一些补给性生产，如办一些农场、养猪养鸡场，种一些菜，这是完全可以的,Jiang2
但是，再也不能去搞以盈利为目的的经营性公司,Jiang2
当前，总的形势很好,Jiang2
全国上下安定团结，各项改革进一步深化,Jiang2
尽管受到亚洲金融危机的冲击，但国民经济仍保持较快的发展速度，人民币汇率稳定,Jiang2
这种好的形势来之不易，是全党全国各族人民齐心协力、共同奋斗的结果,Jiang2
国家的统一、稳定和强大，是我们解决国内各种矛盾和问题的根本前提和基础,Jiang2
没有国家的统一和稳定，就没有各省区市的稳定和发展,Jiang2
当然，各省区市的稳定和发展，又都会为国家的稳定和发展作出重要贡献,Jiang2
所以，我们一定要正确处理中央和地方的关系，正确处理局部利益和整体利益的关系,Jiang2
我在上海当市长时，一直坚持一个原则，就是到中央开会有时要讲一点“上海话”，反映上海的具体困难，但在上海我要讲“北京话”，一再告诫上海的党政干部，上海是全国人民的上海，是中央领导下的上海，应该对国家、对其他地区多作贡献,Jiang2
上海能够对国家、对其他地区作出贡献，也是全国人民支持的结果,Jiang2
任何地方的发展，都离不开国家和全国人民的支持,Jiang2
离开国家发展的大局，哪有地方的发展,Jiang2
因此，不能只考虑地方的局部利益和眼前利益，而不顾国家的整体利益和长远利益，更不允许为了地方利益去损害国家利益,Jiang2
这是一个很严肃的政治问题,Jiang2
中央一直强调，领导干部要讲学习、讲政治、讲正气,Jiang2
这次“三讲”中为什么又把学习放在最前面,Jiang2
因为学习是前提和基础,Jiang2
领导干部特别是高级干部，一定要多读点书，多学习一些知识，还要多加强党性锻炼和思想修养，否则，政治水平提不高，正气也难以发扬起来,Jiang2
我已年逾古稀，但每天还坚持看书、看材料，学习新的科技知识，学习经济、法律、历史和国际政治等方面的知识,Jiang2
只有不断充实和提高自己，才能跟上形势的发展，跟上世界日新月异的变化,Jiang2
不学习，是做不好工作的,Jiang2
不讲政治，不提高思想政治水平，就站不高、看不远，就容易陷入眼前和局部的利益中出不来，甚至做出不符合党的原则的事情来,Jiang2
不讲正气，胸中没有共产党人的浩然正气，就抵御不了酒绿灯红的诱惑和糖衣炮弹的袭击，就可能成为腐败活动的俘虏,Jiang2
我这样讲，是有事实依据的,Jiang2
一些人犯错误和腐败堕落的教训，不就充分说明了这一点吗,Jiang2
亚洲金融危机来势很猛，我们顶住了,Jiang2
现在还不能说这场危机已经过去，事态仍在发展，它造成的影响和冲击对我们形成了很大压力,Jiang2
但是，只要全党上下、全国上下团结一致，把农业基础打牢，把国有企业搞好，把各项改革继续向前推进，同时深入开展打击走私、打击经济犯罪和反腐败斗争，就一定能够更好地抵御各种可能出现的风险,Jiang2
反之，如果自己搞不好，一旦国际上再起什么大的风浪，那就会经受不起，就会有发生危机甚至垮掉的危险,Jiang2
有的同志劝我，现在管大事就行了，小事不要管了，超脱一些,Jiang2
我也希望这样,Jiang2
这么大一个国家，十二亿人民，肩膀上责任重啊,Jiang2
有些事看似很具体，但涉及全局，非抓住解决不可,Jiang2
反走私是这样，解决国有企业下岗职工的基本生活费也是这样，看似很具体，分散开来，好像是一件一件小事，但总起来看，都是关系国家稳定和发展全局的大事，必须抓住不放,Jiang2
所以，中央要专门召开会议来解决这些问题,Jiang2
前一段时间，我的日程安排得很紧，从新疆回来后，也没有得到很好休息,Jiang2
为什么能这样坚持，我想人的精神是非常重要的,Jiang2
一九八九年我到中央工作时，曾经向邓小平同志表示，为了党和人民的事业，我一定鞠躬尽瘁、死而后已,Jiang2
我一直是抱着这个态度工作的,Jiang2
今天，我脸上没有笑容，有些忧虑，有些着急，说起话来比较激动,Jiang2
有些话说得也很尖锐，可能会有所震动,Jiang2
我想过了，震动一下有好处，可以使一些同志警醒起来、振奋起来，有利于大家齐心协力地去解决前进中存在的困难和问题，继续发展好的形势,Jiang2
希望大家迅速行动起来，上下一心，团结一致，真刀真枪地打击走私、打击经济犯罪和腐败现象，排除各种干扰和障碍，保证改革开放和现代化建设顺利发展,Jiang2
注释,Jiang2
[1]刘青山，一九三一年加入中国共产党，建国初期任中共天津地委书记,Jiang2
张子善，一九三三年加入中国共产党，建国初期任中共天津地委副书记、天津专区专员,Jiang2
他们在任职期间，利用职权盗用飞机场建筑款、治河款，克扣干部家属救济粮、地方粮、民工供应粮，并骗取银行贷款，将这些款项以机关生产名义违法经营，获取暴利，从中大量贪污，进行贿赂，任意挥霍,Jiang2
一九五一年十一月，中共中央华北局报请中央批准，依法将刘青山、张子善逮捕；十二月将他们开除出党,Jiang2
一九五二年二月，刘青山、张子善被河北省人民法院临时法庭判处死刑,Jiang2
(1)这是江泽民同志会见全国打击走私工作会议代表时讲话的主要部分,Jiang2
忆厉恩虞同志(1),Jiang2
（一九九八年七月十七日）,Jiang2
六月六日，我参观了公安部举办的禁毒展览，看到了毒品对青年人的毒害和给多少个家庭以及社会带来的危害，了解了全国各地为禁毒进行的大量工作和取得的成绩,Jiang2
我回想起抗日战争时期，在日伪统治下的南京，中共地下党组织曾经领导爱国进步学生发动过一场轰轰烈烈的清毒运动[1]，也自然回忆起那场运动的领导人厉恩虞[2]同志,Jiang2
那场清毒运动发生在一九四三年冬,Jiang2
当时，我与恩虞同志同在南京中央大学读书,Jiang2
他念外国文学系，已是高班四年级的学生,Jiang2
我进大学不久，是电机系的低班学生,Jiang2
这时，我们相互还不认识,Jiang2
我作为一个积极要求进步的学生参加了那场运动,Jiang2
在一个非常寒冷的夜晚，我们几千学生高呼禁毒口号，游行到夫子庙一带，冲砸了所有的鸦片烟馆，把醉生梦死的吸毒者揪了出来，其中不少是敌伪官员，还抄出了大量鸦片、毒品和烟具,Jiang2
我们在国民大会堂广场前焚烧收缴的鸦片、毒品和烟具，同学们围着熊熊的篝火，齐声高唱《毕业歌》：“同学们,Jiang2
大家起来,Jiang2
担负起天下的兴亡,Jiang2
听吧,Jiang2
满耳是大众的嗟伤；看吧,Jiang2
一年年国土的沦丧,Jiang2
我们是要选择战还是降,Jiang2
我们要做主人去拼死在疆场……”在我们后面，日本宪兵队持枪列队，虎视眈眈地对着我们,Jiang2
大家悲愤满腔，情绪激昂，毫无畏惧,Jiang2
其情其景，大长了中国人民的志气，也唤起了群众的觉醒,Jiang2
那个时刻，我不禁想起了鸦片战争的历史，想起了九一八事变和七七事变，想起了中国人民仍然生活在日本侵略者的铁蹄之下，心情十分激动,Jiang2
记得恩虞同志当场发表了一篇慷慨激昂的演说，深深打动大家的心灵，令人久久不能忘怀,Jiang2
当时，我对为什么能在日伪统治下开展这样的运动并不了解，后来知道是由于我们地下党组织巧妙地利用了日伪机构的内部矛盾,Jiang2
抗战胜利后，我到上海交大读书，一直未与恩虞同志见过面,Jiang2
一九四六年冬，我的入党介绍人王嘉猷同志找到我，说恩虞同志从苏北根据地来，要在上海隐蔽一段时间，希望能在我姨妈家住下,Jiang2
他讲明我只照顾他的生活，不负责同他进行工作上的联系,Jiang2
后来，有位“老徐”同志来同他联系,Jiang2
直到解放初，我才知道这位“老徐”就是贺崇寅同志，当时任上海总工会秘书处长,Jiang2
那时，我是穷学生，但我尽可能在生活上接济恩虞同志,Jiang2
大学生有联合国救济总署发放的一些物资，如面包、牛奶粉和罐头等，我常带点回来给他,Jiang2
有时，他就在我姨妈家吃饭,Jiang2
他给姨妈的儿子福宝辅导功课,Jiang2
后经我介绍，他在青年会职工业余学校也兼点课,Jiang2
我深深记得，他博览群书，记忆力特别强，有相当的马列主义理论水平,Jiang2
由于他在清毒运动中的声望，我们不少进步同学都与他有接触，他在我们中间是老大哥,Jiang2
这些同学在那次运动以后都陆续加入了中国共产党,Jiang2
一九四八年十一月，他撤退回苏北根据地，我到车站为他送行,Jiang2
到根据地后，他改名叫陈震东,Jiang2
后来我们天各一方，忙于自己的工作，直至五十年代末才又相见,Jiang2
我默默之中感到他心情并不愉快,Jiang2
起初我以为他有什么家庭问题，后来知道是因为过去的一段经历受到误解,Jiang2
尽管他内心深处是痛苦的，但他从未在我面前发过牢骚，总是显得很乐观，并始终勤勤恳恳地工作着,Jiang2
他的党性是很强的,Jiang2
我根据自己较长时间同他相处的了解，政治上是信任他的,Jiang2
对他的生活和健康，我和贺崇寅同志也一直很关心,Jiang2
一九七七年，他患了晚期肺癌，我曾写信安慰他，鼓励他同病魔作斗争,Jiang2
他不幸于一九七八年六月二十七日过早地逝世了，时年五十九岁,Jiang2
恩虞同志过世后，我们对他的家属继续予以关心,Jiang2
在几十年的革命过程中，有多少无名英雄为革命贡献了一切,Jiang2
由于一些复杂的历史原因，他们中有的人甚至临死还背了包袱,Jiang2
我们活着的人只能对他们怀着深深的敬意,Jiang2
当年为革命奋斗的人们从不计较个人的得失，为了完成党交给的任务、做好党的工作，不顾个人安危，也不怕受到委屈,Jiang2
即使受了委屈，也始终对党和人民的事业抱着坚定的信念,Jiang2
这就是我们共产党人的崇高思想境界,Jiang2
现在，南京市委已为恩虞同志作了正确的政治结论,Jiang2
这是我们党坚持邓小平同志倡导的实事求是的思想路线，对为党和人民作出贡献的老同志们采取的十分负责的态度，也是对历史采取的十分负责的态度,Jiang2
注释,Jiang2
[1]清毒运动，是一场由中国共产党南京地下组织领导、学生进步团体具体组织、反对日本侵略者用鸦片毒害中国人民的学生爱国运动,Jiang2
抗日战争时期，日本侵略者把大量鸦片贩卖到中国，从中攫取巨额钱财充作侵华日军的部分军费,Jiang2
中国共产党领导下的南京中央大学秘密外围组织“青年救国社”成员厉恩虞等人，在征得党组织同意后，发动青年学生在南京开展一场反对鸦片毒害的禁烟运动,Jiang2
一九四三年十二月十七日，南京中央大学等大中学校的数千名学生到烟馆最集中的南京夫子庙地区宣传禁烟，捣毁烟馆、赌场，收缴烟具、赌具，开始了轰轰烈烈的清毒运动,Jiang2
这场运动持续到次年四月，其他许多城市也发生了捣毁烟馆、赌场的学生爱国运动,Jiang2
[2]厉恩虞（一九一九——一九七八），又名陈震东，江苏南京人,Jiang2
一九四○年，考入南京中央大学,Jiang2
一九四一年，参加中国共产党在南京中央大学的秘密外围组织“青年救国社”，从事抗日爱国活动,Jiang2
一九四三年底，根据党的指示，参与领导广大师生开展声势浩大的清毒运动，并担任“首都”（即南京）学生清毒总会会长,Jiang2
一九四四年至一九四五年间，参加党的秘密外围组织“抗日内援会”，并经党组织同意打入敌特组织内部,Jiang2
一九四五年十二月，加入中国共产党,Jiang2
一九四六年，受党组织委派到上海从事地下工作,Jiang2
建国以后，曾任南京市第七中学校长、南京日报社编委、南京市教育局教研室副主任等职,Jiang2
其奉命打入敌特组织一事，一度受到误解,Jiang2
一九九八年，中共南京市委组织部复查后对此作出结论，指出对他的这一段经历应予充分肯定,Jiang2
(1)这是江泽民同志在《南京党史》杂志一九九八年第五期上发表的文章,Jiang2
军队必须停止一切经商活动(1),Jiang2
（一九九八年七月二十一日）,Jiang2
党中央、国务院决定在全国范围内开展一次大规模的反走私联合行动和专项斗争，这是为保障经济健康发展，维护社会稳定和国家安全利益，加强党的建设、政权建设和军队建设而作出的一项重大决策,Jiang2
全军各部队必须按照中央的要求，进一步提高认识，加强领导，统一部署，统一行动，严厉打击军队中存在的走私活动,Jiang2
打击走私，是打击经济犯罪和反腐败斗争的一个重要组成部分,Jiang2
这些年来，反走私工作取得了不小的成绩，但这方面的形势依然严峻,Jiang2
目前，走私活动在不少地方严重存在，范围之广、规模之大、危害之烈，达到前所未有的程度,Jiang2
突出问题是法人走私、内外勾结,Jiang2
军队、武警部队和公安、国家安全、检察等政法部门的一些单位和人员也参与其中，这就更增加了走私活动的严重性和反走私斗争的复杂性,Jiang2
革命战争年代，我们党和军队派往白区[1]工作的同志入污泥而不染，是“白皮红心”,Jiang2
现在，有些人却变成了“红皮白心”、“红皮黑心”,Jiang2
深入开展打击走私犯罪活动，不仅是一场重大的经济斗争，也是一场严肃的政治斗争，必须坚决和雷厉风行地进行,Jiang2
不达到预期目的，决不收兵,Jiang2
军队要做好反腐倡廉工作，加强反走私斗争,Jiang2
我一再强调这个问题，不是泛泛而论，而是有针对性的,Jiang2
在对外开放和发展社会主义市场经济的历史条件下，一些人受拜金主义、享乐主义、极端个人主义等腐朽思想的影响，经不起考验，甚至蜕化变质，堕入腐败和犯罪的泥坑,Jiang2
我军是党绝对领导下的人民军队，历来具有一不怕苦、二不怕死的革命精神,Jiang2
在革命战争年代，全军将士出生入死、浴血奋战，建立了不朽的历史功绩,Jiang2
在和平时期，我军许多官兵常年驻守在高原、沙漠、严寒地区，克服各种困难，坚定地保卫祖国的边防,Jiang2
我军积极支援和参加国家现代化建设，积极完成党和国家交给的抢险救灾等急难险重任务，作出了有目共睹的重大贡献,Jiang2
党和人民是高度信赖我们这支军队的,Jiang2
对于军队打击走私、打击经济犯罪和反腐败斗争的形势，全军同志特别是各级领导干部应该有一个清醒的正确的认识,Jiang2
要全面地看问题，作出实事求是的估计,Jiang2
要看到军队内部确有少数单位和人员参与走私活动，看到其危害和影响的严重性，当然也不能估计过头了,Jiang2
同时，要看到军队在参与和支持全国各地反走私斗争中所发挥的重要作用,Jiang2
我军是人民民主专政的坚强柱石，是捍卫社会主义祖国的钢铁长城,Jiang2
而一些人身为军人，却无视我军的崇高历史使命和神圣职责，公然参与经济犯罪，参与走私护私，同地方上的经济犯罪分子、走私分子沆瀣一气，同流合污,Jiang2
他们的行为严重背离了我军的性质和宗旨，严重损害了我军的声誉,Jiang2
如果我们不坚决、果断、彻底地解决这个问题，任其发展下去，确实有一个坚强柱石会不会毁掉、钢铁长城会不会倒塌的问题,Jiang2
这绝不是危言耸听,Jiang2
大家必须从维护改革发展稳定大局的高度，从加强军队建设的高度，从保证党和国家长治久安、人民军队永不变质的高度，充分认识深入开展反走私、反腐败斗争的重要性和紧迫性,Jiang2
全军各部队必须认真贯彻落实中央关于打击走私工作的重大部署，必须迅速行动起来，进行一次全面的清理，重点查处走私护私的大案要案，坚决清除害群之马,Jiang2
在全国反走私联合行动和专项斗争中，军队要走在前列，为全社会树立榜样,Jiang2
一定要通过反走私、反腐败的实际行动，挽回少数单位和人员给军队造成的恶劣的社会影响，从根本上防止走私和其他经济犯罪活动的发生,Jiang2
军队是拿枪杆子的,Jiang2
如果军队中有人搞违法活动，参与走私护私，地方上确实很难办,Jiang2
你有枪有炮，又打着军队的招牌，谁敢阻拦你,Jiang2
因此，对于军队中存在的问题，军队必须自觉加以解决，并主动支持和配合地方有关部门的工作,Jiang2
对参与走私护私的军队人员，不管是谁，不管涉及哪个机关，都必须依照党纪军纪和国法从快从严查处,Jiang2
对大案要案的首要分子，依照法律，该杀的必须杀掉，绝不能手软,Jiang2
对于经济犯罪和腐败现象，我们已斗争了多年，为什么这些歪风老刹不住，有的还变本加厉，这是什么原因,Jiang2
从工作上来检查，一个重要原因就是我们有些同志心太慈、手太软,Jiang2
对于这样的坏人坏事，心慈手软不得,Jiang2
我们心慈手软，犯罪分子就会更加猖獗起来,Jiang2
不采取严厉措施，不用重典，是绝对不行的,Jiang2
群众已经很有意见了，我们不能失信于民,Jiang2
我们的人民民主专政是干什么用的,Jiang2
它的主要作用就是要惩治形形色色的犯罪分子，惩治一切危害国家、危害社会、危害人民利益的敌对势力和破坏分子的嘛,Jiang2
军队是国家和人民的武装力量，不能成为哪一家哪一个人的家丁，不能成为什么人牟取不义之财的保镖,Jiang2
不然，我们的军队就不成其为党领导下的人民军队，就会带来灾难性后果,Jiang2
第三世界一些国家发生动乱，有的就是由于军队产生严重腐败，引起民众强烈不满,Jiang2
这些国外的教训，我们也应引以为鉴,Jiang2
为了从根本上防止消极腐败现象，进一步推进全军的党风廉政建设，中央已下定决心作出一个重大决策，这就是军队、武警部队必须“吃皇粮”，必须彻底停止一切经商活动,Jiang2
我到中央工作以后一直是这个主张,Jiang2
大量事实已充分说明，军队搞经营性商业活动，弊端很多,Jiang2
主要有：一是容易分散军队干部和机关的精力，影响军队的建设；二是容易与民争利、与地方争利，造成军队和地方的矛盾，影响军政军民关系；三是容易使商品交换原则渗入到军队的政治生活中来，影响和侵蚀干部战士的思想作风，滋生腐败现象,Jiang2
总之，会严重损害我军的形象和战斗力,Jiang2
军队中走私案件和其他经济犯罪案件所以不断发生，搞经商活动是一个重要根子,Jiang2
实际上，经商办公司，也赚不了多少钱，解决不了军队经费不足的问题,Jiang2
军队再也不能经商了，否则人民民主专政的柱石会垮掉，社会主义的红色江山会变色,Jiang2
军队“吃皇粮”，就是军费由国家来保证，待遇还可以适当高一些,Jiang2
不仅军队、武警部队要全部“吃皇粮”，公安、国家安全、检察、法院等政法机关也要全部“吃皇粮”,Jiang2
这些机关履行职能所需的经费也由国家来保证,Jiang2
随着国民经济的发展，随着国家经济实力和综合国力的增强，完全有条件做到这一点,Jiang2
我已经同国务院的领导同志商量过了，一定要妥善安排，保证军费落实到位,Jiang2
这次要下决心使经营性企业与军队彻底脱钩,Jiang2
军队还有一些保障性企业和福利性企业,Jiang2
保障性企业，如被服厂等，主要是供给部队的，应继续保留并把它们办得更好,Jiang2
福利性企业，尤其是边疆、艰苦地区的这类企业，对于解决部队干部家属的就业问题起到了积极作用，也应继续保留并把它们办得更好,Jiang2
部队为改善干部战士的生活，办一些农场、养猪养鸡场，也是必要的,Jiang2
这个我们过去一直在搞，今后还要继续搞并把它们搞得更好,Jiang2
军委要尽快制定方案，切实保证把目前军队掌握的经营性企业的资产完整地交到国家手中,Jiang2
在贯彻落实的过程中，要严防转移资产，严防销毁账目，严防订攻守同盟，严防有人外逃,Jiang2
违者，要依照党纪军纪和国法从严惩处,Jiang2
军队、武警部队和政法机关彻底停止经商活动，此事重大而复杂,Jiang2
为了抓好这项工作，必须加强领导,Jiang2
中央决定成立领导小组,Jiang2
军队在战争时期的任务就是打仗，在和平时期的任务就是“养兵”，所谓“养兵千日，用兵一时”,Jiang2
全军各部队要集中精力一边养好兵，一边履行好巩固国防、保卫祖国、保卫人民和平劳动、参加国家建设的职责,Jiang2
在战争时期的紧张军事生活中，广大官兵的革命意志和革命精神容易饱满振奋,Jiang2
在那样艰苦的环境中，大家经受的磨炼和考验都很大,Jiang2
一旦不打仗了，意志和精神往往容易松懈下来，而且容易滋生贪图享受的思想,Jiang2
所以，在和平时期，军队要格外加强教育、加强训练、加强管理,Jiang2
如果不严格教育、严格训练、严格管理，就会出问题，甚至有垮掉的危险,Jiang2
古今中外，一些战功累累的军队最后被奢靡腐败搞垮的，屡见不鲜,Jiang2
“八旗兵”[2]，开始是很能打仗的，但清王朝建立以后，由于无所事事，养尊处优，奢侈之风盛行，不到一百年时间，就完全丧失了战斗力，成为不能打仗的“老爷兵”,Jiang2
这一点在平定吴三桂[3]等人的三藩之乱中，就充分显露了出来,Jiang2
这种历史教训，我们不应忘记,Jiang2
早在全国解放前夕，我军即将开进大城市时，毛主席就很有远见地向全党全军发出了告诫,Jiang2
他在党的七届二中全会上指出：我们很快就要在全国胜利了,Jiang2
因为胜利，党内的骄傲情绪，以功臣自居的情绪，停顿起来不求进步的情绪，贪图享乐不愿再过艰苦生活的情绪，可能生长,Jiang2
可能有这样一些共产党人，他们是不曾被拿枪的敌人征服过的，他们在这些敌人面前不愧英雄的称号；但是经不起人们用糖衣裹着的炮弹的攻击，他们在糖弹面前要打败仗,Jiang2
我们必须预防这种情况,Jiang2
毛主席的这段话，今天读来，是多么发人深省啊,Jiang2
全军同志必须始终发扬艰苦奋斗的优良作风,Jiang2
高级干部更要在这方面率先垂范,Jiang2
坚持艰苦奋斗，是我军思想政治建设的一个基本要求，也是确保我军永不变质的一个重要条件,Jiang2
对于艰苦奋斗的重大意义，一九五六年，毛主席曾作过一段很深刻、很精辟的论述，虽然比较长，我这里还是要念一下,Jiang2
毛主席说：“我是历来主张军队要艰苦奋斗，要成为模范的,Jiang2
一九四九年在这个地方开会的时候，我们有一位将军主张军队要增加薪水，有许多同志赞成，我就反对,Jiang2
他举的例子是资本家吃饭五个碗，解放军吃饭是盐水加一点酸菜，他说这不行,Jiang2
我说这恰恰是好事,Jiang2
你是五个碗，我们吃酸菜,Jiang2
这个酸菜里面就出政治，就出模范,Jiang2
解放军得人心就是这个酸菜，当然，还有别的,Jiang2
现在部队的伙食改善了，已经比专吃酸菜有所不同了,Jiang2
但根本的是我们要提倡艰苦奋斗，艰苦奋斗是我们的政治本色,Jiang2
锦州那个地方出苹果，辽西战役的时候，正是秋天，老百姓家里很多苹果，我们战士一个都不去拿,Jiang2
我看了那个消息很感动,Jiang2
在这个问题上，战士们自觉地认为：不吃是很高尚的，而吃了是很卑鄙的，因为这是人民的苹果,Jiang2
我们的纪律就建筑在这个自觉性上边,Jiang2
这是我们党的领导和教育的结果,Jiang2
人是要有一点精神的，无产阶级的革命精神就是由这里头出来的,Jiang2
”[4]革命战争时期，艰苦奋斗可以出政治，出战斗力，出红色江山；和平建设时期，艰苦奋斗可以保政治本色，保战斗力，保红色江山,Jiang2
我们党领导人民进行改革开放和社会主义现代化建设，大力发展社会生产力，不断增强国家的经济实力和综合国力，根本目的就是要把国家搞富强，让人民过上富裕的生活,Jiang2
国家富强了，全体人民共同富裕了，任何国外敌对势力也颠覆不了我们，任何国内破坏势力也动摇不了我们，党和国家就会稳如泰山、长治久安,Jiang2
